lat,lon,postcode,admin_district,region,latitude,longitude,estado_api,descripcion_estado
52.449268,0.62228,IP27 0AS,West Suffolk,East of England,52.449268,0.62228,200,OK
53.753701,-2.362548,BB5 0PH,Hyndburn,North West,53.753701,-2.362548,200,OK
52.983619,-2.227119,ST5 4LP,Newcastle-under-Lyme,West Midlands,52.983163,-2.226267,200,OK
53.298629,-2.723284,WA6 1AA,Cheshire West and Chester,North West,53.298635,-2.723254,200,OK
53.72713,-1.333038,WF10 4SG,Wakefield,Yorkshire and The Humber,53.72713,-1.333038,200,OK
52.486271,-1.893928,B4 7BY,Birmingham,West Midlands,52.486645,-1.893465,200,OK
53.55883,-2.635508,WN1 2EZ,Wigan,North West,53.558765,-2.635809,200,OK
53.80093,-1.806124,BD8 0LZ,Bradford,Yorkshire and The Humber,53.80093,-1.806124,200,OK
52.227717,-2.000292,B96 6SS,Wychavon,West Midlands,52.227717,-2.000292,200,OK
52.93725,1.194814,NR26 8UR,North Norfolk,East of England,52.93725,1.194814,200,OK
51.354986,-2.005925,SN10 2GZ,Wiltshire,South West,51.354919,-2.006004,200,OK
57.455142,-4.186968,IV2 6DS,Highland,,57.455142,-4.186968,200,OK
57.446541,-2.790629,AB54 8DA,Aberdeenshire,,57.446541,-2.790629,200,OK
55.925226,-3.182883,EH9 3EY,City of Edinburgh,,55.925226,-3.182883,200,OK
54.901685,-1.393916,SR2 7LL,Sunderland,North East,54.901685,-1.393916,200,OK
55.95191,-3.983658,G67 1AZ,North Lanarkshire,,55.95191,-3.983658,200,OK
51.489462,-0.176484,SW7 3QP,Kensington and Chelsea,London,51.489471,-0.176498,200,OK
52.376067,-1.265625,CV21 2LW,Rugby,West Midlands,52.376067,-1.265625,200,OK
54.11599,-0.397935,YO25 3DY,East Riding of Yorkshire,Yorkshire and The Humber,54.11599,-0.397935,200,OK
50.869027,-0.998972,PO9 4DD,Havant,South East,50.869017,-0.998957,200,OK
52.803812,0.655016,PE31 6TX,King's Lynn and West Norfolk,East of England,52.803812,0.655016,200,OK
52.089529,-0.243137,SG18 8HS,Central Bedfordshire,East of England,52.089529,-0.243137,200,OK
56.144065,-3.222479,KY2 6QY,Fife,,56.143924,-3.222346,200,OK
54.568028,-5.932548,BT9 5HF,Belfast,,54.568028,-5.932548,200,OK
52.673942,-3.152191,SY21 9HY,Powys,,52.673942,-3.152191,200,OK
55.85124,-3.563527,EH55 8BA,West Lothian,,55.85124,-3.563527,200,OK
53.242076,-2.620255,CW8 2UL,Cheshire West and Chester,North West,53.242076,-2.620255,200,OK
52.110887,-2.346918,WR14 4BL,Malvern Hills,West Midlands,52.110887,-2.346918,200,OK
53.465377,-2.240711,M15 6FJ,Manchester,North West,53.46534,-2.240891,200,OK
57.579161,-3.884623,IV12 4UA,Highland,,57.57918,-3.884507,200,OK
52.201048,-1.733642,CV37 9LJ,Stratford-on-Avon,West Midlands,52.201048,-1.733642,200,OK
51.877155,-2.888791,NP7 8LA,Monmouthshire,,51.877155,-2.888791,200,OK
51.214739,-1.45085,SP10 5BN,Test Valley,South East,51.214739,-1.45085,200,OK
51.621119,-0.376127,WD19 5HH,Three Rivers,East of England,51.621119,-0.376127,200,OK
54.0147,-2.74928,LA2 0QF,Lancaster,North West,54.0147,-2.74928,200,OK
53.614263,-2.151407,OL16 1SU,Rochdale,North West,53.614263,-2.151407,200,OK
54.989744,-6.683099,BT51 5AJ,Causeway Coast and Glens,,54.989744,-6.683099,200,OK
50.841166,0.455787,TN39 3LX,Rother,South East,50.841131,0.456154,200,OK
51.897117,-2.127755,GL51 0TX,Cheltenham,South West,51.897117,-2.127755,200,OK
51.935045,1.007334,CO11 2LS,Tendring,East of England,51.935045,1.007334,200,OK
51.750236,-1.267348,OX1 1EN,Oxford,South East,51.750236,-1.267348,200,OK
51.223558,1.388528,CT14 9QG,Dover,South East,51.223576,1.388529,200,OK
52.07828,0.744728,CO10 0BD,Babergh,East of England,52.078393,0.746063,200,OK
51.47142,-2.487023,BS15 4PD,South Gloucestershire,South West,51.47142,-2.487023,200,OK
51.539588,-2.413926,BS37 0AW,South Gloucestershire,South West,51.539471,-2.414055,200,OK
54.683999,-1.213528,TS24 7RY,Hartlepool,North East,54.683999,-1.213528,200,OK
51.59809,0.174792,RM5 3UB,Havering,London,51.59809,0.174792,200,OK
51.651933,-0.077091,EN1 9AJ,Enfield,London,51.651918,-0.077079,200,OK
53.436412,-2.204361,M19 2NE,Manchester,North West,53.436412,-2.204361,200,OK
53.843396,-1.783723,BD17 7PR,Bradford,Yorkshire and The Humber,53.843396,-1.783723,200,OK
51.998755,-0.754563,MK3 7JD,Milton Keynes,South East,51.999051,-0.754497,200,OK
53.551123,-1.488977,S70 6DS,Barnsley,Yorkshire and The Humber,53.551123,-1.488977,200,OK
51.529371,0.039726,E6 3DZ,Newham,London,51.529371,0.039726,200,OK
51.494607,0.330631,RM16 2FB,Thurrock,East of England,51.494607,0.330631,200,OK
51.035252,-2.285466,SP8 4RF,Dorset,South West,51.035252,-2.285466,200,OK
50.712506,-3.551673,EX2 9PA,Exeter,South West,50.712506,-3.551673,200,OK
51.655283,-0.279043,WD6 1AF,Hertsmere,East of England,51.655355,-0.279055,200,OK
53.342608,-3.011693,CH63 3BQ,Wirral,North West,53.342608,-3.011693,200,OK
51.284437,1.094448,CT1 1AA,Canterbury,South East,51.284437,1.094448,200,OK
56.178641,-3.193856,KY6 2RT,Fife,,56.178641,-3.193856,200,OK
53.317018,-1.522173,S17 4JH,Sheffield,Yorkshire and The Humber,53.317428,-1.521522,200,OK
52.356689,0.007429,PE28 3XJ,Huntingdonshire,East of England,52.356689,0.007429,200,OK
51.382955,0.479138,,,,,,200,OK
54.808587,-1.69708,,,,,,200,OK
52.492178,-1.916919,B18 5PW,Birmingham,West Midlands,52.492178,-1.916919,200,OK
53.587797,-2.382697,BL2 5HB,Bolton,North West,53.587923,-2.382653,200,OK
51.526487,-0.440503,UB10 0SU,Hillingdon,London,51.526487,-0.440503,200,OK
53.477091,-2.284607,M5 4GS,Salford,North West,53.477091,-2.284607,200,OK
53.763714,-1.376739,LS25 7LG,Leeds,Yorkshire and The Humber,53.763714,-1.376739,200,OK
53.479598,-1.064746,DN11 0EE,Doncaster,Yorkshire and The Humber,53.479347,-1.064647,200,OK
57.486785,-4.219393,IV1 1SF,Highland,,57.486785,-4.219393,200,OK
53.703269,-2.196882,OL13 9NF,Rossendale,North West,53.703297,-2.196413,200,OK
55.859174,-4.24318,G1 1HE,Glasgow City,,55.859174,-4.24318,200,OK
57.132916,-2.116812,AB10 7GY,Aberdeen City,,57.132907,-2.116828,200,OK
50.894236,-2.790545,TA18 7EA,Somerset,South West,50.894236,-2.790545,200,OK
50.265711,-5.139202,TR4 8GE,Cornwall,South West,50.265711,-5.139202,200,OK
51.135974,0.852499,TN23 5AU,Ashford,South East,51.135974,0.852499,200,OK
50.425789,-4.143486,PL6 6TJ,Plymouth,South West,50.425789,-4.143486,200,OK
53.406752,-1.372595,S60 5AN,Rotherham,Yorkshire and The Humber,53.406752,-1.372595,200,OK
52.634656,1.259994,NR2 3UE,Norwich,East of England,52.634656,1.259994,200,OK
51.45028,-0.969903,RG1 2QP,Reading,South East,51.45028,-0.969903,200,OK
51.612776,0.102495,IG7 4ET,Redbridge,London,51.612776,0.102495,200,OK
51.660532,-4.931091,SA71 5EW,Pembrokeshire,,51.660532,-4.931091,200,OK
55.935104,-3.020834,EH21 8QH,East Lothian,,55.935104,-3.020834,200,OK
51.464936,-2.498369,BS15 4EB,South Gloucestershire,South West,51.464936,-2.498369,200,OK
55.980523,-4.558183,G83 9LH,West Dunbartonshire,,55.980523,-4.558183,200,OK
50.384246,-4.136576,PL3 4RJ,Plymouth,South West,50.3847,-4.135865,200,OK
51.459062,-2.614445,BS8 3BB,"Bristol, City of",South West,51.459062,-2.614445,200,OK
51.515182,-0.121856,WC2B 5AA,Camden,London,51.515139,-0.121876,200,OK
53.61281,-2.168754,OL11 4HE,Rochdale,North West,53.61281,-2.168754,200,OK
51.748464,-1.243828,OX4 1EA,Oxford,South East,51.749053,-1.243137,200,OK
51.560308,0.094202,IG3 8AG,Redbridge,London,51.560308,0.094202,200,OK
52.052753,-0.815351,MK12 6AS,Milton Keynes,South East,52.052767,-0.815788,200,OK
51.856285,1.119057,CO16 9HR,Tendring,East of England,51.856285,1.119057,200,OK
51.763295,-0.501639,HP1 3PY,Dacorum,East of England,51.763295,-0.501639,200,OK
52.152523,-0.459401,MK41 7JU,Bedford,East of England,52.152523,-0.459401,200,OK
52.484018,1.703435,NR32 3QD,East Suffolk,East of England,52.484018,1.703435,200,OK
53.45346,-2.521715,WA3 4BH,Warrington,North West,53.453521,-2.521609,200,OK
51.003866,-0.932322,GU31 4EA,East Hampshire,South East,51.003887,-0.932333,200,OK
53.345383,-2.575805,WA4 5PP,Warrington,North West,53.345383,-2.575805,200,OK
55.589347,-2.084402,NE71 6HD,Northumberland,North East,55.589347,-2.084402,200,OK
51.375728,0.559695,ME7 4BH,Medway,South East,51.375728,0.559695,200,OK
52.393692,-2.021984,B45 9HP,Bromsgrove,West Midlands,52.393692,-2.021984,200,OK
51.422636,-2.239466,SN13 8HN,Wiltshire,South West,51.422305,-2.238731,200,OK
51.611625,-0.077394,N18 1DN,Enfield,London,51.611625,-0.077394,200,OK
55.148939,-1.707548,NE61 6AD,Northumberland,North East,55.148939,-1.707548,200,OK
51.331077,-2.599886,BS39 5XQ,Bath and North East Somerset,South West,51.331077,-2.599901,200,OK
51.524345,-0.142166,NW1 3AX,Camden,London,51.524338,-0.142155,200,OK
53.04081,-3.009816,LL13 7UL,Wrexham,,53.04081,-3.009816,200,OK
51.538957,-0.313587,UB6 7AJ,Ealing,London,51.538957,-0.313587,200,OK
51.517976,-0.112171,WC1V 7QT,City of London,London,51.517976,-0.112171,200,OK
53.868777,-1.91024,BD21 3AA,Bradford,Yorkshire and The Humber,53.869001,-1.909874,200,OK
50.750271,-1.979508,BH17 9AL,"Bournemouth, Christchurch and Poole",South West,50.750271,-1.979508,200,OK
51.587166,-2.750206,NP26 5ER,Monmouthshire,,51.58713,-2.75021,200,OK
51.543396,-0.070495,E8 3GX,Hackney,London,51.543396,-0.070495,200,OK
53.598091,-2.470248,BL1 7LZ,Bolton,North West,53.598091,-2.470248,200,OK
