lat,lon,postcode,admin_district,region,latitude,longitude,estado_api,descripcion_estado
53.780506,-0.379629,HU6 8DA,"Kingston upon Hull, City of",Yorkshire and The Humber,53.780506,-0.379629,200,OK
55.859659,-4.244182,G1 1QS,Glasgow City,,55.85977,-4.244029,200,OK
53.258222,-2.499278,CW9 5PY,Cheshire West and Chester,North West,53.258222,-2.499278,200,OK
51.824516,-1.369733,OX29 8LJ,West Oxfordshire,South East,51.824675,-1.369728,200,OK
53.47849,-2.236521,M1 3HR,Manchester,North West,53.478428,-2.236069,200,OK
54.870427,-1.677996,DH9 6UL,County Durham,North East,54.870427,-1.677996,200,OK
51.203988,-1.503796,SP10 3PG,Test Valley,South East,51.203988,-1.503796,200,OK
53.498386,-1.314261,S63 5AB,Rotherham,Yorkshire and The Humber,53.498098,-1.313996,200,OK
51.746903,-0.225268,AL10 8UZ,Welwyn Hatfield,East of England,51.746903,-0.225268,200,OK
54.323392,-5.713818,BT30 6FJ,"Newry, Mourne and Down",,54.323392,-5.713818,200,OK
51.399627,0.013505,BR2 0QN,Bromley,London,51.399627,0.013505,200,OK
53.385649,-1.463491,S3 8HX,Sheffield,Yorkshire and The Humber,53.385676,-1.46346,200,OK
50.926898,-0.132372,BN6 8DJ,Mid Sussex,South East,50.926898,-0.132372,200,OK
50.706442,-1.300772,PO30 5GE,Isle of Wight,South East,50.706442,-1.300772,200,OK
50.816092,-1.080548,PO2 8HS,Portsmouth,South East,50.816092,-1.080548,200,OK
52.950298,-0.899052,NG13 9FE,Rushcliffe,East Midlands,52.950298,-0.899052,200,OK
53.102339,-1.260814,NG17 8DU,Ashfield,East Midlands,53.102136,-1.26143,200,OK
57.687801,-2.000993,AB43 9TA,Aberdeenshire,,57.688026,-2.002267,200,OK
51.454256,-2.561462,BS5 9SW,"Bristol, City of",South West,51.454256,-2.561462,200,OK
52.583545,-3.825653,SY20 8RZ,Powys,,52.58333,-3.825357,200,OK
51.380912,-2.661275,BS40 8EX,North Somerset,South West,51.380912,-2.661275,200,OK
51.436035,-0.198453,SW19 8BZ,Merton,London,51.436035,-0.198443,200,OK
55.846917,-4.401602,PA1 3LZ,Renfrewshire,,55.846917,-4.401602,200,OK
51.596635,-2.981659,NP19 7FX,Newport,,51.596801,-2.982168,200,OK
52.923552,-1.505511,DE22 3DB,Derby,East Midlands,52.923552,-1.505511,200,OK
52.116961,-0.986411,NN12 6GR,West Northamptonshire,East Midlands,52.117715,-0.985836,200,OK
50.852948,-1.189013,PO16 0HZ,Fareham,South East,50.852948,-1.189013,200,OK
57.233476,-2.741303,AB33 8NL,Aberdeenshire,,57.233574,-2.740629,200,OK
53.191664,-0.578572,LN6 8JF,North Kesteven,East Midlands,53.191664,-0.578572,200,OK
52.331538,-2.229337,DY11 7XQ,Wychavon,West Midlands,52.331538,-2.229337,200,OK
53.211724,-3.039153,CH5 1DF,Flintshire,,53.212204,-3.039809,200,OK
52.088841,0.423241,CB9 9EH,West Suffolk,East of England,52.088841,0.423241,200,OK
51.553561,-0.108967,N7 7DF,Islington,London,51.553561,-0.108967,200,OK
54.068791,-1.993811,BD23 5LW,North Yorkshire,Yorkshire and The Humber,54.068791,-1.993811,200,OK
54.950541,-1.904162,NE43 7NS,Northumberland,North East,54.950711,-1.903881,200,OK
51.467706,-0.360185,TW3 1UP,Hounslow,London,51.46775,-0.360118,200,OK
51.113579,1.094231,CT18 8DB,Folkestone and Hythe,South East,51.113579,1.094231,200,OK
53.539583,-2.192077,M24 1HQ,Rochdale,North West,53.539988,-2.192064,200,OK
51.963288,1.324949,IP11 2XS,East Suffolk,East of England,51.963288,1.324949,200,OK
53.250501,-0.523098,LN2 2HU,Lincoln,East Midlands,53.250501,-0.523098,200,OK
51.618677,-0.303266,HA7 4BS,Harrow,London,51.618524,-0.303003,200,OK
52.488083,-1.4625,CV12 9AH,Nuneaton and Bedworth,West Midlands,52.488083,-1.4625,200,OK
53.52197,-2.320429,M27 8JR,Salford,North West,53.52197,-2.320429,200,OK
53.030117,-1.479497,DE56 1BW,Amber Valley,East Midlands,53.030117,-1.479497,200,OK
50.705902,-2.103043,BH20 7AN,Dorset,South West,50.705902,-2.103043,200,OK
52.557024,-0.252027,PE2 9JD,Peterborough,East of England,52.556813,-0.251755,200,OK
57.156868,-2.094595,AB24 5TP,Aberdeen City,,57.156859,-2.094842,200,OK
51.558294,-0.342257,HA1 3RF,Harrow,London,51.558294,-0.342257,200,OK
51.417218,-2.50028,BS31 2FL,Bath and North East Somerset,South West,51.417218,-2.50028,200,OK
53.718291,-1.322722,WF10 3HQ,Wakefield,Yorkshire and The Humber,53.718291,-1.322722,200,OK
51.550328,-0.261545,NW10 0JY,Brent,London,51.550328,-0.261545,200,OK
52.243374,-2.880475,,,,,,200,OK
51.491606,-0.718087,SL6 2JJ,Windsor and Maidenhead,South East,51.491606,-0.718087,200,OK
51.186664,-0.81289,GU10 4TT,Waverley,South East,51.186664,-0.81289,200,OK
51.747097,-2.282777,GL10 2NG,Stroud,South West,51.747097,-2.282777,200,OK
51.426761,-2.753602,BS48 4PU,North Somerset,South West,51.426761,-2.753602,200,OK
53.389167,-2.59238,WA1 2LL,Warrington,North West,53.38922,-2.592425,200,OK
50.371099,-4.11527,PL4 9LL,Plymouth,South West,50.371099,-4.11527,200,OK
56.673759,-3.002231,DD8 4BQ,Angus,,56.673759,-3.002231,200,OK
51.073961,-0.767615,GU27 3NF,Chichester,South East,51.073961,-0.767615,200,OK
51.405602,0.002782,BR2 0ED,Bromley,London,51.405677,0.003116,200,OK
53.164409,-2.206235,CW12 1RL,Cheshire East,North West,53.16432,-2.20601,200,OK
54.513119,-6.045939,BT28 1XJ,Lisburn and Castlereagh,,54.513119,-6.045939,200,OK
51.514416,-0.131342,W1D 3DU,Westminster,London,51.514416,-0.131342,200,OK
51.562129,-0.352765,HA2 8LE,Harrow,London,51.562129,-0.352765,200,OK
51.330854,-0.780446,GU17 0AA,Hart,South East,51.330854,-0.780446,200,OK
53.712336,-1.361105,WF10 5FF,Wakefield,Yorkshire and The Humber,53.712336,-1.361105,200,OK
54.725254,-6.563981,BT45 6HR,Mid Ulster,,54.725254,-6.563981,200,OK
54.500398,-1.347011,TS15 9HD,Stockton-on-Tees,North East,54.500398,-1.347011,200,OK
53.362955,-1.468058,S2 3DT,Sheffield,Yorkshire and The Humber,53.362856,-1.467924,200,OK
52.674788,-1.343275,LE67 1GS,Hinckley and Bosworth,East Midlands,52.674724,-1.343217,200,OK
53.282198,-1.298917,S43 4TX,Bolsover,East Midlands,53.282198,-1.298917,200,OK
51.418755,-0.373299,TW12 2PD,Richmond upon Thames,London,51.418755,-0.373299,200,OK
53.857844,-2.177511,BB8 9NW,Pendle,North West,53.857889,-2.177542,200,OK
52.53143,-1.793799,B76 1HP,Birmingham,West Midlands,52.53143,-1.793799,200,OK
55.792146,-4.076995,,,,,,200,OK
57.239756,-2.423455,,,,,,200,OK
52.587378,-0.271633,PE3 7BW,Peterborough,East of England,52.587378,-0.271633,200,OK
51.510488,-0.141058,W1S 3AP,Westminster,London,51.510496,-0.141029,200,OK
51.344003,-0.133443,CR8 3JJ,Croydon,London,51.344178,-0.134269,200,OK
51.496131,-0.020467,E14 8PF,Tower Hamlets,London,51.496131,-0.020467,200,OK
52.592995,-0.735395,LE15 9EA,Rutland,East Midlands,52.592995,-0.735395,200,OK
51.483446,0.33967,RM17 5RD,Thurrock,East of England,51.483446,0.33967,200,OK
52.63011,-1.133753,LE2 7AE,Leicester,East Midlands,52.63011,-1.133753,200,OK
51.366329,-0.442869,KT13 0AU,Elmbridge,South East,51.36619,-0.442601,200,OK
50.418156,-5.090087,TR7 1HW,Cornwall,South West,50.418156,-5.090087,200,OK
51.150253,-0.973414,GU34 1AY,East Hampshire,South East,51.150224,-0.973214,200,OK
51.576093,0.270053,RM14 1TL,Havering,London,51.575951,0.269497,200,OK
52.609624,1.282894,NR4 6BL,Norwich,East of England,52.609624,1.282894,200,OK
55.501506,-4.323896,KA5 6LR,East Ayrshire,,55.501506,-4.323896,200,OK
52.483736,-1.894051,B4 6QF,Birmingham,West Midlands,52.483736,-1.894051,200,OK
53.423156,-2.115017,SK6 2AU,Stockport,North West,53.423156,-2.115017,200,OK
54.722801,-5.811685,BT38 8NW,Mid and East Antrim,,54.722801,-5.811685,200,OK
55.811301,-4.301839,G43 1BP,Glasgow City,,55.811301,-4.301839,200,OK
51.5535,0.548675,SS7 5DH,Castle Point,East of England,51.5535,0.548675,200,OK
51.897461,0.932701,CO4 3HQ,Colchester,East of England,51.897461,0.932701,200,OK
51.827616,-2.286215,GL2 4WL,Gloucester,South West,51.827616,-2.286215,200,OK
52.459458,-2.055007,B63 3PT,Dudley,West Midlands,52.459458,-2.055007,200,OK
51.651276,0.121364,RM4 1DA,Epping Forest,East of England,51.651276,0.121364,200,OK
53.452904,-2.15824,SK5 6NZ,Stockport,North West,53.452904,-2.15824,200,OK
53.222196,-1.404681,S41 0AR,Chesterfield,East Midlands,53.222196,-1.404681,200,OK
56.388103,-3.438948,PH2 0DX,Perth and Kinross,,56.388103,-3.438948,200,OK
51.76163,0.832983,CM9 8FH,Maldon,East of England,51.76163,0.832983,200,OK
51.770909,-3.702704,SA10 9BL,Neath Port Talbot,,51.770909,-3.702704,200,OK
51.344751,0.599398,ME8 9LS,Medway,South East,51.344751,0.599398,200,OK
53.2377,-1.433681,S40 1LG,Chesterfield,East Midlands,53.2377,-1.433681,200,OK
51.523224,-3.189818,CF14 5GL,Cardiff,,51.523224,-3.189818,200,OK
55.612211,-4.549492,KA2 0EY,East Ayrshire,,55.612211,-4.549492,200,OK
51.489818,0.10853,SE2 9EQ,Greenwich,London,51.489818,0.10853,200,OK
51.389418,-0.023869,BR3 3BA,Bromley,London,51.389418,-0.023869,200,OK
52.624594,1.301107,NR1 1GQ,Norwich,East of England,52.624643,1.301258,200,OK
53.062149,-2.217102,ST6 5JA,Stoke-on-Trent,West Midlands,53.062149,-2.217102,200,OK
51.480374,-3.183028,CF10 1DL,Cardiff,,51.480374,-3.183028,200,OK
51.56482,0.269504,RM14 1JS,Havering,London,51.56482,0.269504,200,OK
50.719555,-1.889655,BH2 5QT,"Bournemouth, Christchurch and Poole",South West,50.719555,-1.889655,200,OK
51.423145,0.354123,DA11 7JA,Gravesham,South East,51.423145,0.354123,200,OK
51.407647,-2.487695,BS31 1PR,Bath and North East Somerset,South West,51.407647,-2.487695,200,OK
51.376172,-0.242301,KT4 8EN,Sutton,London,51.376172,-0.242301,200,OK
53.799735,-1.660605,LS28 7AP,Leeds,Yorkshire and The Humber,53.799735,-1.660605,200,OK
51.3474,-0.14577,SM6 9PA,Sutton,London,51.3474,-0.14577,200,OK
57.148773,-2.093823,AB24 5WA,Aberdeen City,,57.148773,-2.093823,200,OK
52.26592,-2.39238,WR6 6RB,Malvern Hills,West Midlands,52.26592,-2.39238,200,OK
51.50991,0.417483,SS17 0FZ,Thurrock,East of England,51.50991,0.417483,200,OK
51.612231,-0.319582,HA7 3SR,Harrow,London,51.612231,-0.319582,200,OK
53.664617,-1.624568,WF12 0RB,Kirklees,Yorkshire and The Humber,53.664617,-1.624568,200,OK
53.402513,-3.114492,CH46 6AL,Wirral,North West,53.402151,-3.114754,200,OK
52.472875,-1.920203,B16 8FU,Birmingham,West Midlands,52.472875,-1.920203,200,OK
52.186653,-2.232554,WR2 4BY,Worcester,West Midlands,52.186653,-2.232554,200,OK
53.379817,-2.709717,WA8 3HL,Halton,North West,53.379817,-2.709717,200,OK
50.774176,-3.727372,EX17 5HX,Mid Devon,South West,50.774243,-3.728301,200,OK
55.467061,-4.290179,KA18 2AH,East Ayrshire,,55.467061,-4.290179,200,OK
56.220065,-3.932423,,,,,,200,OK
51.454232,-0.097472,SE24 9LZ,Southwark,London,51.454232,-0.097472,200,OK
50.807011,-3.300623,EX14 3HD,East Devon,South West,50.807011,-3.300623,200,OK
51.707455,-0.488201,WD4 9JS,Dacorum,East of England,51.707394,-0.488572,200,OK
53.773196,-2.686933,PR1 6SA,Preston,North West,53.773196,-2.686933,200,OK
53.538136,-0.538473,DN20 9FA,North Lincolnshire,Yorkshire and The Humber,53.538136,-0.538473,200,OK
51.558316,0.085383,IG1 1SN,Redbridge,London,51.558316,0.085383,200,OK
50.922072,-0.462589,RH20 4HY,Horsham,South East,50.922072,-0.462589,200,OK
53.486863,-2.902813,L32 2BD,Knowsley,North West,53.486863,-2.902813,200,OK
53.739683,-1.615045,LS27 0JU,Leeds,Yorkshire and The Humber,53.739683,-1.615045,200,OK
50.738782,-1.758723,BH23 3AB,"Bournemouth, Christchurch and Poole",South West,50.738782,-1.758723,200,OK
53.128593,-0.091463,PE22 7SD,East Lindsey,East Midlands,53.128593,-0.091463,200,OK
54.876588,-1.427675,SR3 3JT,Sunderland,North East,54.876588,-1.427675,200,OK
52.465941,-2.026504,B62 9DY,Dudley,West Midlands,52.465941,-2.026504,200,OK
51.582413,-3.448083,CF39 8HL,Rhondda Cynon Taf,,51.582413,-3.448083,200,OK
51.544711,-0.299694,HA0 4QS,Brent,London,51.544711,-0.299694,200,OK
53.238133,-0.5426,LN1 3HD,Lincoln,East Midlands,53.238133,-0.5426,200,OK
51.572642,0.456557,SS14 2BS,Basildon,East of England,51.572642,0.456557,200,OK
52.284505,0.136016,,,,,,200,OK
51.271179,0.072812,TN16 1FD,Sevenoaks,South East,51.271179,0.072812,200,OK
51.356676,-2.952694,BS22 8BY,North Somerset,South West,51.356676,-2.952694,200,OK
52.258388,-0.822026,,,,,,200,OK
52.102733,-0.94889,NN12 7GA,West Northamptonshire,East Midlands,52.102733,-0.94889,200,OK
53.223356,-1.248577,,,,,,200,OK
51.560451,-1.72391,,,,,,200,OK
50.799214,-2.789875,DT8 3JY,Dorset,South West,50.799214,-2.789875,200,OK
51.214943,1.400542,CT14 7FS,Dover,South East,51.215101,1.400682,200,OK
51.508503,-3.224868,CF14 1NJ,Cardiff,,51.508503,-3.224868,200,OK
51.464032,-0.004307,SE13 5DW,Lewisham,London,51.464032,-0.004307,200,OK
51.483961,-0.097387,SE17 3UG,Southwark,London,51.483961,-0.097387,200,OK
51.349636,0.524992,ME5 0FB,Medway,South East,51.349636,0.524992,200,OK
51.673032,0.093379,CM16 7DN,Epping Forest,East of England,51.673029,0.093553,200,OK
54.840524,-1.355625,SR7 0BE,County Durham,North East,54.840524,-1.355625,200,OK
52.895231,-1.439641,DE24 8NS,Derby,East Midlands,52.895166,-1.439211,200,OK
52.840811,-2.977272,SY11 4LH,Shropshire,West Midlands,52.840811,-2.977272,200,OK
52.619007,-2.016441,WS3 2NL,Walsall,West Midlands,52.619007,-2.016441,200,OK
51.136815,0.005108,RH19 3JT,Mid Sussex,South East,51.136815,0.005108,200,OK
53.522329,-2.513556,M46 0GB,Wigan,North West,53.522456,-2.513271,200,OK
51.58135,-0.121395,N8 9DD,Haringey,London,51.581343,-0.121356,200,OK
51.527935,-0.051929,E2 0HU,Tower Hamlets,London,51.52791,-0.052074,200,OK
52.330248,-0.182698,PE29 3LG,Huntingdonshire,East of England,52.330272,-0.183123,200,OK
52.30213,-0.597033,NN10 6YA,North Northamptonshire,East Midlands,52.30213,-0.597033,200,OK
52.476853,-1.901616,B1 1BL,Birmingham,West Midlands,52.476853,-1.901616,200,OK
53.82553,-1.817662,BD16 1UP,Bradford,Yorkshire and The Humber,53.825673,-1.817145,200,OK
50.367013,-4.156544,PL1 3SA,Plymouth,South West,50.367013,-4.156544,200,OK
51.413948,-0.360671,TW12 2EB,Richmond upon Thames,London,51.413948,-0.360671,200,OK
53.019399,-1.228884,NG15 6FL,Ashfield,East Midlands,53.019399,-1.228884,200,OK
55.884708,-4.303978,G12 0NZ,Glasgow City,,55.884883,-4.30439,200,OK
51.475183,-0.056755,SE15 2JL,Southwark,London,51.475183,-0.056755,200,OK
50.756862,-1.931205,BH11 8NY,"Bournemouth, Christchurch and Poole",South West,50.756862,-1.931205,200,OK
53.454592,-2.159662,M18 7JW,Manchester,North West,53.454592,-2.159662,200,OK
51.535305,-0.108325,N1 0EG,Islington,London,51.535305,-0.108325,200,OK
50.308213,-5.203879,TR5 0UG,Cornwall,South West,50.30815,-5.203922,200,OK
51.531783,-0.021804,E3 2UR,Tower Hamlets,London,51.531783,-0.021804,200,OK
52.570609,-1.888989,B74 2AR,Walsall,West Midlands,52.570609,-1.888989,200,OK
51.516603,-0.180056,W2 6QT,Westminster,London,51.516603,-0.180056,200,OK
52.845111,-1.345767,DE74 2ST,North West Leicestershire,East Midlands,52.845111,-1.345767,200,OK
53.24848,-3.134659,CH6 5FE,Flintshire,,53.248507,-3.134614,200,OK
53.466075,-2.978971,L20 6HY,Sefton,North West,53.466075,-2.978971,200,OK
51.379374,0.528468,ME4 4PX,Medway,South East,51.379374,0.528468,200,OK
52.916424,-4.241693,LL52 0RU,Gwynedd,,52.916424,-4.241693,200,OK
50.813834,-1.151663,PO12 4BN,Gosport,South East,50.813834,-1.151663,200,OK
50.554108,-3.53832,TQ14 9SW,Teignbridge,South West,50.554108,-3.53832,200,OK
52.131389,-2.310394,WR14 1AP,Malvern Hills,West Midlands,52.131389,-2.310394,200,OK
54.917619,-2.713017,CA8 1BF,Cumberland,North West,54.917678,-2.713272,200,OK
51.938181,1.170342,CO11 2GJ,Tendring,East of England,51.938181,1.170342,200,OK
53.425065,-2.890848,L12 9JH,Liverpool,North West,53.424705,-2.890916,200,OK
