lat,lon,postcode,admin_district,region,latitude,longitude,estado_api,descripcion_estado
51.760251,-1.60164,OX18 3GQ,West Oxfordshire,South East,51.760245,-1.601654,200,OK
51.426173,-0.577979,TW20 0SF,Runnymede,South East,51.426173,-0.577979,200,OK
52.472952,-2.147889,DY8 5YE,Dudley,West Midlands,52.472952,-2.147889,200,OK
52.110843,-1.899506,WR11 8TA,Wychavon,West Midlands,52.111062,-1.89973,200,OK
53.389151,-3.036103,CH43 4XF,Wirral,North West,53.389151,-3.036103,200,OK
52.785172,-1.556514,DE11 0BZ,South Derbyshire,East Midlands,52.785172,-1.556514,200,OK
52.498583,-3.313856,SY16 3AD,Powys,,52.498583,-3.313856,200,OK
51.611407,-0.057052,N18 2JZ,Enfield,London,51.611407,-0.057052,200,OK
56.646294,-3.721505,PH9 0PY,Perth and Kinross,,56.646294,-3.721505,200,OK
52.287936,-0.85253,NN3 7TB,West Northamptonshire,East Midlands,52.288527,-0.852309,200,OK
53.317468,-2.964788,CH62 8HQ,Wirral,North West,53.317468,-2.964788,200,OK
52.96226,-2.053224,ST11 9FD,Staffordshire Moorlands,West Midlands,52.962053,-2.053477,200,OK
51.582841,-0.233374,NW4 3EG,Barnet,London,51.582832,-0.233417,200,OK
51.106647,-1.511396,SO20 6LG,Test Valley,South East,51.106439,-1.511084,200,OK
51.716017,-3.234144,NP24 6DE,Caerphilly,,51.716017,-3.234144,200,OK
57.679599,-2.015513,AB43 9FJ,Aberdeenshire,,57.679599,-2.015513,200,OK
51.572787,-0.129123,N19 3SL,Islington,London,51.572787,-0.129123,200,OK
51.244499,0.542413,ME15 9DL,Maidstone,South East,51.244499,0.542413,200,OK
53.463824,-2.206029,M12 4WG,Manchester,North West,53.463824,-2.206029,200,OK
53.535867,-1.174572,DN5 8PR,Doncaster,Yorkshire and The Humber,53.535867,-1.174572,200,OK
50.714972,-1.883802,BH2 5EH,"Bournemouth, Christchurch and Poole",South West,50.715574,-1.883276,200,OK
51.614799,0.291064,CM14 4JE,Brentwood,East of England,51.614799,0.291064,200,OK
52.284225,-2.617107,,,,,,200,OK
50.783079,-1.73753,BH23 8NN,New Forest,South East,50.783107,-1.737885,200,OK
51.376395,-2.725491,BS40 5SW,North Somerset,South West,51.376395,-2.725491,200,OK
53.81925,-3.052611,FY1 1DH,Blackpool,North West,53.819129,-3.052634,200,OK
56.459994,-2.97045,DD1 1TA,Dundee City,,56.459994,-2.97045,200,OK
50.581777,-3.900521,PL20 6TW,West Devon,South West,50.581777,-3.900521,200,OK
53.371138,-3.182903,CH48 4DN,Wirral,North West,53.371138,-3.182903,200,OK
53.335434,-1.942956,SK23 6EJ,High Peak,East Midlands,53.335434,-1.942956,200,OK
51.505771,-0.340994,W7 2NZ,Ealing,London,51.505771,-0.340972,200,OK
53.006459,-1.031575,NG14 7DF,Newark and Sherwood,East Midlands,53.006459,-1.031575,200,OK
52.389973,-1.735388,B93 0LL,Solihull,West Midlands,52.389973,-1.735388,200,OK
52.587003,-1.977817,WS1 1UG,Walsall,West Midlands,52.587156,-1.977891,200,OK
51.755068,-0.47234,HP1 1GQ,Dacorum,East of England,51.755068,-0.47234,200,OK
53.608968,-2.145055,OL16 5RS,Rochdale,North West,53.608886,-2.145221,200,OK
52.058222,1.277503,,,,,,200,OK
52.994942,-1.494103,DE56 4DR,Amber Valley,East Midlands,52.994933,-1.494103,200,OK
51.695218,-3.427809,CF44 6DT,Rhondda Cynon Taf,,51.695218,-3.427809,200,OK
52.860131,1.395593,NR28 0PN,North Norfolk,East of England,52.860131,1.395593,200,OK
53.402695,-2.927111,L15 4NB,Liverpool,North West,53.402695,-2.927111,200,OK
50.84548,-1.066917,PO6 3BP,Portsmouth,South East,50.84548,-1.066917,200,OK
53.767875,-2.703898,PR1 1JY,Preston,North West,53.767261,-2.704374,200,OK
52.159191,0.871318,,,,,,200,OK
53.788278,-2.278743,BB12 6JT,Burnley,North West,53.788278,-2.278743,200,OK
51.682209,-1.124965,OX44 7UL,South Oxfordshire,South East,51.682671,-1.124262,200,OK
51.448289,-1.01999,RG30 4EY,Reading,South East,51.448268,-1.018566,200,OK
52.19922,-2.20069,WR4 9SJ,Worcester,West Midlands,52.19922,-2.20069,200,OK
54.624474,-1.764179,DL14 9RU,County Durham,North East,54.624474,-1.764179,200,OK
55.081184,-3.61945,DG2 0DA,Dumfries and Galloway,,55.081166,-3.619496,200,OK
51.421989,-0.78047,RG42 4GR,Bracknell Forest,South East,51.421989,-0.780367,200,OK
50.782202,-1.15489,PO12 2BL,Gosport,South East,50.782202,-1.15489,200,OK
50.795327,-1.046831,PO4 8FN,Portsmouth,South East,50.795327,-1.046831,200,OK
51.563639,-1.754489,SN3 3HJ,Swindon,South West,51.563639,-1.754489,200,OK
