lat,lon,postcode,admin_district,region,latitude,longitude,estado_api,descripcion_estado
52.145475,-2.4573,WR6 5AF,"Herefordshire, County of",West Midlands,52.145475,-2.4573,200,OK
51.070062,-1.801565,SP2 7QY,Wiltshire,South West,51.070407,-1.801696,200,OK
51.739785,-0.465686,HP3 9BU,Dacorum,East of England,51.739785,-0.465686,200,OK
56.00379,-3.721142,FK3 0HF,Falkirk,,56.00379,-3.721142,200,OK
52.617497,-2.013619,WS3 2NT,Walsall,West Midlands,52.617497,-2.013619,200,OK
53.347536,-2.387601,WA16 6RX,Cheshire East,North West,53.347536,-2.387601,200,OK
52.149482,-2.401395,WR6 5EG,Malvern Hills,West Midlands,52.149482,-2.401395,200,OK
53.916467,-1.133393,YO23 3YB,York,Yorkshire and The Humber,53.916503,-1.133399,200,OK
50.910305,-1.290245,SO30 2NU,Eastleigh,South East,50.910305,-1.290245,200,OK
51.542836,-0.235526,NW10 3RY,Brent,London,51.542836,-0.235526,200,OK
57.289336,-2.397646,AB51 4DG,Aberdeenshire,,57.289347,-2.39695,200,OK
51.522802,-0.079756,EC2A 3NQ,Hackney,London,51.522827,-0.080158,200,OK
53.515795,-2.177869,M40 0DP,Manchester,North West,53.515786,-2.177869,200,OK
51.458069,-2.563236,BS5 9JD,"Bristol, City of",South West,51.458069,-2.563236,200,OK
51.184708,0.816038,TN25 4LP,Ashford,South East,51.184391,0.816491,200,OK
51.683367,-0.318917,WD7 8HN,Hertsmere,East of England,51.683367,-0.318917,200,OK
51.404597,-1.283238,RG19 3TY,West Berkshire,South East,51.404597,-1.283238,200,OK
54.572596,-1.243918,TS1 5NS,Middlesbrough,North East,54.572596,-1.243918,200,OK
51.380625,0.549577,ME7 4NH,Medway,South East,51.380625,0.549577,200,OK
55.861409,-3.952467,ML6 8DD,North Lanarkshire,,55.861409,-3.952467,200,OK
50.820731,-1.183097,PO13 0QH,Gosport,South East,50.820731,-1.183097,200,OK
51.568263,-0.111719,N4 3AH,Islington,London,51.568263,-0.111719,200,OK
51.889642,-1.136549,OX26 6YF,Cherwell,South East,51.889642,-1.136549,200,OK
51.582691,-0.709623,SL8 5LR,Buckinghamshire,South East,51.582691,-0.709623,200,OK
51.286298,-0.765827,,,,,,200,OK
53.441909,-1.494307,S35 8PX,Sheffield,Yorkshire and The Humber,53.441909,-1.494307,200,OK
54.445942,-6.356918,BT65 5EB,"Armagh City, Banbridge and Craigavon",,54.445942,-6.356918,200,OK
53.24129,-1.703141,DE45 1TS,Derbyshire Dales,East Midlands,53.24129,-1.703141,200,OK
54.011196,-0.431051,YO25 5HU,East Riding of Yorkshire,Yorkshire and The Humber,54.011267,-0.430942,200,OK
51.129308,-3.005499,TA6 3EW,Somerset,South West,51.129308,-3.005499,200,OK
53.786823,-2.217005,BB10 4NW,Burnley,North West,53.787014,-2.215943,200,OK
52.583353,-0.221991,PE1 5PD,Peterborough,East of England,52.583353,-0.221991,200,OK
51.955242,-4.364137,SA33 6XJ,Carmarthenshire,,51.955242,-4.364137,200,OK
50.862939,-1.014973,PO9 3QW,Havant,South East,50.862939,-1.014973,200,OK
51.520966,-0.095646,EC2Y 8AG,City of London,London,51.520966,-0.095646,200,OK
52.716367,-2.728209,SY2 5BQ,Shropshire,West Midlands,52.716367,-2.728209,200,OK
52.09184,0.363679,CB21 4QY,South Cambridgeshire,East of England,52.09184,0.363679,200,OK
50.659003,-2.275311,DT2 8LP,Dorset,South West,50.659003,-2.275311,200,OK
53.329876,-1.361426,S20 5FR,Sheffield,Yorkshire and The Humber,53.329876,-1.361426,200,OK
51.50659,-0.14649,W1J 7QL,Westminster,London,51.50659,-0.14649,200,OK
53.950316,-1.029922,YO10 5LA,York,Yorkshire and The Humber,53.950377,-1.029723,200,OK
53.358266,-2.909183,L19 0QD,Liverpool,North West,53.358266,-2.909183,200,OK
51.248147,-0.768754,GU11 3JD,Rushmoor,South East,51.248137,-0.768808,200,OK
50.757938,-0.848792,PO20 8FD,Chichester,South East,50.757938,-0.848792,200,OK
54.059147,-2.815222,LA1 2PT,Lancaster,North West,54.059147,-2.815222,200,OK
55.857666,-4.407301,PA3 4NT,Renfrewshire,,55.857521,-4.406908,200,OK
52.531016,-2.007209,B70 0FS,Sandwell,West Midlands,52.530573,-2.008309,200,OK
52.430852,-1.462475,CV2 1AW,Coventry,West Midlands,52.430852,-1.462475,200,OK
51.429436,-0.550662,TW20 9FJ,Runnymede,South East,51.429523,-0.55041,200,OK
53.565736,-2.381018,BL3 1DP,Bolton,North West,53.565736,-2.381018,200,OK
51.456777,-0.072133,SE22 9ER,Southwark,London,51.456822,-0.071613,200,OK
50.854382,-1.404729,SO45 5EW,New Forest,South East,50.854382,-1.404729,200,OK
50.705796,-2.450322,DT1 2EY,Dorset,South West,50.705796,-2.450322,200,OK
51.462955,0.02287,,,,,,200,OK
50.726013,-3.559869,EX4 2JB,Exeter,South West,50.726013,-3.559869,200,OK
51.636279,-2.345319,GL12 7JR,Stroud,South West,51.636279,-2.345319,200,OK
53.414001,-3.036556,CH44 9BS,Wirral,North West,53.413977,-3.036285,200,OK
52.162159,-1.010895,NN12 8EU,West Northamptonshire,East Midlands,52.162354,-1.011139,200,OK
54.952047,-1.792371,NE40 4BF,Gateshead,North East,54.952047,-1.792371,200,OK
51.766781,-2.483241,GL15 4AP,Forest of Dean,South West,51.766781,-2.483241,200,OK
50.85503,0.477303,TN40 2DP,Rother,South East,50.85503,0.477303,200,OK
51.719338,0.131469,CM16 6LH,Epping Forest,East of England,51.719338,0.131469,200,OK
51.352103,0.095322,BR6 6ET,Bromley,London,51.352103,0.095322,200,OK
53.235539,-0.550643,LN1 1LL,Lincoln,East Midlands,53.235539,-0.550643,200,OK
53.280638,-2.947055,CH66 4AD,Cheshire West and Chester,North West,53.280638,-2.947055,200,OK
51.418134,-2.575011,BS14 0RP,"Bristol, City of",South West,51.418134,-2.575011,200,OK
51.862517,-1.374067,OX20 1HF,West Oxfordshire,South East,51.862571,-1.373979,200,OK
53.438821,-1.967551,SK13 6UR,High Peak,East Midlands,53.438821,-1.967551,200,OK
53.430211,-1.356988,S60 1FF,Rotherham,Yorkshire and The Humber,53.430211,-1.356988,200,OK
55.125277,-1.504163,NE24 3BZ,Northumberland,North East,55.125277,-1.504163,200,OK
51.297289,-2.532149,BS39 6UR,Bath and North East Somerset,South West,51.297289,-2.532149,200,OK
53.443335,-2.713576,WA9 3DU,St. Helens,North West,53.443523,-2.713322,200,OK
52.223472,0.117843,CB4 3RX,Cambridge,East of England,52.223472,0.117843,200,OK
54.162747,-3.143528,LA12 0TQ,Westmorland and Furness,North West,54.162747,-3.143528,200,OK
52.538399,-1.237794,LE9 6SH,Harborough,East Midlands,52.538399,-1.237794,200,OK
51.490936,-0.180487,SW7 3RN,Kensington and Chelsea,London,51.490936,-0.180487,200,OK
51.552458,0.092169,IG1 2UP,Redbridge,London,51.552458,0.092169,200,OK
50.804781,-0.533628,BN17 5NP,Arun,South East,50.804781,-0.533628,200,OK
51.42181,-0.210835,SW19 4AA,Merton,London,51.421863,-0.21078,200,OK
54.223678,-1.663927,HG4 4FA,North Yorkshire,Yorkshire and The Humber,54.223678,-1.663927,200,OK
51.660349,-0.038939,EN3 5NL,Enfield,London,51.660349,-0.038939,200,OK
53.180971,-1.968238,SK17 0TA,Staffordshire Moorlands,West Midlands,53.180971,-1.968238,200,OK
51.560788,0.67255,SS0 0HP,Southend-on-Sea,East of England,51.560788,0.67255,200,OK
53.340969,-2.736076,WA7 1QS,Halton,North West,53.340969,-2.736076,200,OK
55.960064,-4.648405,G82 5JW,Argyll and Bute,,55.960064,-4.648405,200,OK
53.53495,-2.685408,WN5 8JS,Wigan,North West,53.53495,-2.685408,200,OK
51.876462,0.520758,CM77 6RG,Braintree,East of England,51.876462,0.520758,200,OK
51.539014,-0.728291,SL6 7UH,Windsor and Maidenhead,South East,51.539014,-0.728291,200,OK
51.883495,-0.450148,LU1 1TL,Luton,East of England,51.883495,-0.450148,200,OK
52.977479,-1.145589,NG3 5EN,Nottingham,East Midlands,52.977479,-1.145589,200,OK
51.117983,-1.039494,GU34 5EU,East Hampshire,South East,51.117983,-1.039494,200,OK
51.062678,-4.097462,EX31 3GU,North Devon,South West,51.062678,-4.097462,200,OK
52.375829,-1.875992,B47 6ER,Bromsgrove,West Midlands,52.375829,-1.875992,200,OK
54.686508,-1.243121,TS26 0EA,Hartlepool,North East,54.686371,-1.242736,200,OK
51.447976,-0.382752,TW4 5DF,Richmond upon Thames,London,51.447976,-0.382752,200,OK
51.304519,-0.636428,GU24 0WQ,Woking,South East,51.304439,-0.636431,200,OK
51.472305,-0.652799,SL4 4YU,Windsor and Maidenhead,South East,51.472305,-0.652799,200,OK
