lat,lon,postcode,admin_district,region,latitude,longitude,estado_api,descripcion_estado
50.761787,-1.54057,SO41 9EH,New Forest,South East,50.762147,-1.54068,200,OK
53.299707,-3.785356,LL31 9JX,Conwy,,53.299707,-3.785356,200,OK
50.821413,-1.251243,PO14 4HW,Fareham,South East,50.821413,-1.251243,200,OK
55.063587,-1.581049,NE23 7BF,Northumberland,North East,55.063587,-1.581049,200,OK
51.427558,-2.766191,BS48 2QN,North Somerset,South West,51.427558,-2.766191,200,OK
54.55251,-1.351343,TS18 5DA,Stockton-on-Tees,North East,54.55251,-1.351343,200,OK
53.25434,-2.124333,SK11 8BU,Cheshire East,North West,53.25434,-2.124333,200,OK
53.826263,-1.721752,BD10 8EP,Bradford,Yorkshire and The Humber,53.825985,-1.721936,200,OK
54.975196,-1.559552,NE6 4AH,Newcastle upon Tyne,North East,54.975196,-1.559552,200,OK
51.541435,-2.582491,BS32 4SX,South Gloucestershire,South West,51.541435,-2.582491,200,OK
51.514087,-3.222279,CF14 2AA,Cardiff,,51.51393,-3.221117,200,OK
53.757287,-0.348622,HU5 1AA,"Kingston upon Hull, City of",Yorkshire and The Humber,53.757307,-0.348628,200,OK
51.977318,-0.225015,SG6 3HS,North Hertfordshire,East of England,51.977318,-0.225015,200,OK
51.488321,-3.242359,CF5 3DH,Cardiff,,51.488321,-3.242359,200,OK
54.558714,-0.791337,TS13 5DQ,North Yorkshire,Yorkshire and The Humber,54.558714,-0.791337,200,OK
53.280146,-1.265655,S43 4RE,Bolsover,East Midlands,53.280146,-1.265655,200,OK
53.607801,-1.222684,DN6 8LT,Doncaster,Yorkshire and The Humber,53.607801,-1.222684,200,OK
53.190455,-2.890466,CH1 1LE,Cheshire West and Chester,North West,53.190419,-2.890555,200,OK
51.393543,-0.316855,,,,,,200,OK
51.506116,-1.538142,RG17 8BP,West Berkshire,South East,51.506116,-1.538142,200,OK
57.094995,-2.088851,AB12 3TD,Aberdeen City,,57.094995,-2.088851,200,OK
52.983462,-1.169169,NG5 1LA,Nottingham,East Midlands,52.983462,-1.169169,200,OK
53.767918,-2.335696,BB5 6LE,Hyndburn,North West,53.767918,-2.335696,200,OK
51.531667,0.093652,IG11 7YD,Barking and Dagenham,London,51.531667,0.093652,200,OK
51.483609,-3.223633,CF5 9DL,Cardiff,,51.483609,-3.223633,200,OK
51.586491,-3.222937,CF83 3TD,Caerphilly,,51.586491,-3.222951,200,OK
51.944593,0.63648,CO9 2JA,Braintree,East of England,51.944593,0.63648,200,OK
53.792772,-2.878267,,,,,,200,OK
57.521237,-1.899013,,,,,,200,OK
53.333296,-3.42751,LL19 7RR,Denbighshire,,53.333296,-3.42751,200,OK
50.230412,-5.129182,TR4 8RA,Cornwall,South West,50.230412,-5.129182,200,OK
51.746861,-2.213281,GL5 1DF,Stroud,South West,51.746861,-2.213281,200,OK
51.971521,0.973112,CO7 6YQ,Babergh,East of England,51.971521,0.973112,200,OK
52.19492,-2.220527,WR1 1UG,Worcester,West Midlands,52.19492,-2.220527,200,OK
51.382846,-0.120165,CR0 3NE,Croydon,London,51.382846,-0.12014,200,OK
53.443698,-2.303369,M32 8JD,Trafford,North West,53.443698,-2.303369,200,OK
54.515708,-6.948723,BT70 2PW,Mid Ulster,,54.515708,-6.948723,200,OK
55.156279,-1.669765,NE61 2GA,Northumberland,North East,55.156279,-1.669765,200,OK
50.431302,-3.689043,TQ9 5SG,South Hams,South West,50.431302,-3.689043,200,OK
52.290969,-0.606316,NN10 9TG,North Northamptonshire,East Midlands,52.290969,-0.606316,200,OK
52.963904,-1.113323,NG3 7AN,Nottingham,East Midlands,52.963904,-1.113323,200,OK
51.466031,-3.199112,CF11 8WD,Cardiff,,51.465611,-3.19972,200,OK
51.434569,-0.386074,TW13 6QR,Hounslow,London,51.434569,-0.386074,200,OK
53.720859,-1.876594,HX1 5EJ,Calderdale,Yorkshire and The Humber,53.720859,-1.876594,200,OK
51.823399,-2.410764,GL14 1PB,Forest of Dean,South West,51.823399,-2.410764,200,OK
51.396642,0.05134,BR1 2LE,Bromley,London,51.396642,0.05134,200,OK
53.924129,-0.941085,YO41 4HP,York,Yorkshire and The Humber,53.924129,-0.941085,200,OK
54.715199,-3.499309,CA15 6AA,Cumberland,North West,54.715199,-3.499309,200,OK
57.599969,-4.43659,IV15 9QE,Highland,,57.599969,-4.43659,200,OK
54.013565,-1.076713,YO32 3YZ,York,Yorkshire and The Humber,54.014084,-1.076543,200,OK
55.825362,-4.286193,G43 1TT,Glasgow City,,55.825362,-4.286193,200,OK
51.902708,-0.452758,LU3 2BG,Luton,East of England,51.902708,-0.452758,200,OK
53.236217,-0.552463,LN1 1LT,Lincoln,East Midlands,53.236217,-0.552463,200,OK
51.486776,0.023406,SE7 7QU,Greenwich,London,51.486776,0.023406,200,OK
50.260778,-5.120977,TR4 9LF,Cornwall,South West,50.260769,-5.120948,200,OK
50.919369,-1.510796,SO40 8FB,New Forest,South East,50.919369,-1.510796,200,OK
52.452043,-2.021198,B62 0DB,Dudley,West Midlands,52.452043,-2.021198,200,OK
53.487219,-2.52222,WN7 3JH,Wigan,North West,53.487219,-2.52222,200,OK
50.895413,0.354824,BN27 4UY,Wealden,South East,50.894791,0.355532,200,OK
54.503034,-6.770894,BT70 1AP,Mid Ulster,,54.503034,-6.770894,200,OK
51.316768,-0.616564,GU21 2HH,Woking,South East,51.316768,-0.616564,200,OK
53.454446,-2.640454,WA12 9PZ,St. Helens,North West,53.45441,-2.640075,200,OK
50.798391,-0.649408,PO22 8JE,Arun,South East,50.798391,-0.649408,200,OK
51.387708,-0.099327,CR0 2QU,Croydon,London,51.387708,-0.099327,200,OK
53.447555,-2.634854,WA12 8RQ,St. Helens,North West,53.447555,-2.634854,200,OK
57.249304,-2.06004,AB23 8LE,Aberdeenshire,,57.249304,-2.06004,200,OK
51.594711,-1.33596,OX12 8JZ,Vale of White Horse,South East,51.594711,-1.33596,200,OK
51.260635,-2.514858,BA3 4EJ,Somerset,South West,51.260635,-2.514858,200,OK
53.413821,-3.02933,CH44 9AL,Wirral,North West,53.413821,-3.02933,200,OK
51.352205,-1.978124,SN10 3BB,Wiltshire,South West,51.352205,-1.978124,200,OK
51.889972,-0.502458,LU5 4QJ,Central Bedfordshire,East of England,51.889972,-0.502458,200,OK
53.77652,-2.713284,PR2 3DQ,Preston,North West,53.77652,-2.713284,200,OK
53.479858,-1.060129,DN11 0UB,Doncaster,Yorkshire and The Humber,53.479858,-1.060129,200,OK
52.809964,-1.599399,DE15 0DP,East Staffordshire,West Midlands,52.809964,-1.599399,200,OK
51.516594,0.585505,SS8 0DY,Castle Point,East of England,51.516594,0.585505,200,OK
52.111522,1.244981,IP13 6TD,East Suffolk,East of England,52.111467,1.24505,200,OK
53.409072,-1.409793,S9 2FZ,Sheffield,Yorkshire and The Humber,53.409072,-1.409793,200,OK
