lat,lon,postcode,admin_district,region,latitude,longitude,estado_api,descripcion_estado
51.51125,-2.389418,BS37 6RZ,South Gloucestershire,South West,51.51125,-2.389418,200,OK
51.608568,-0.264997,HA8 0TS,Barnet,London,51.608568,-0.264997,200,OK
54.648044,-5.922305,BT36 7EU,Belfast,,54.648108,-5.922394,200,OK
52.344389,-1.080908,NN6 7BA,West Northamptonshire,East Midlands,52.344389,-1.080908,200,OK
52.483353,-1.756504,B37 5PF,Solihull,West Midlands,52.483353,-1.756504,200,OK
55.833713,-4.516653,PA5 8QT,Renfrewshire,,55.834074,-4.51706,200,OK
53.231404,-0.505253,LN3 4NT,Lincoln,East Midlands,53.231404,-0.505253,200,OK
52.476577,-1.860451,B9 4TX,Birmingham,West Midlands,52.476703,-1.860009,200,OK
53.172605,0.100169,PE23 5QU,East Lindsey,East Midlands,53.172605,0.100169,200,OK
53.732115,-1.939664,HX2 6PZ,Calderdale,Yorkshire and The Humber,53.732115,-1.939664,200,OK
51.635248,-0.51628,WD3 5DP,Three Rivers,East of England,51.635248,-0.51628,200,OK
52.658987,-0.475204,PE9 1SF,South Kesteven,East Midlands,52.658987,-0.475204,200,OK
53.64428,-1.84546,HD7 4RA,Kirklees,Yorkshire and The Humber,53.64428,-1.84546,200,OK
51.781932,-1.372732,OX29 4LE,West Oxfordshire,South East,51.781932,-1.372732,200,OK
52.114258,-1.887932,WR11 8TX,Wychavon,West Midlands,52.114258,-1.887947,200,OK
50.413404,-5.041761,TR8 4QX,Cornwall,South West,50.413432,-5.042072,200,OK
52.721566,-2.458198,TF1 7FG,Telford and Wrekin,West Midlands,52.721566,-2.458198,200,OK
53.772148,-0.92401,,,,,,200,OK
56.161935,-3.666807,FK14 7AD,Clackmannanshire,,56.161935,-3.666807,200,OK
53.84469,-1.502448,LS8 2HF,Leeds,Yorkshire and The Humber,53.84469,-1.502448,200,OK
51.850317,-2.215149,GL4 4NJ,Gloucester,South West,51.850317,-2.215164,200,OK
52.430024,-1.765269,B92 9LZ,Solihull,West Midlands,52.430024,-1.765269,200,OK
53.464006,-2.263929,M16 7PG,Trafford,North West,53.464006,-2.263929,200,OK
51.389314,1.380096,CT9 1AT,Thanet,South East,51.389358,1.380114,200,OK
53.563795,-0.101645,DN34 4AH,North East Lincolnshire,Yorkshire and The Humber,53.563795,-0.101645,200,OK
54.596454,-2.626461,CA10 3EB,Westmorland and Furness,North West,54.596454,-2.626461,200,OK
51.481599,-2.429399,BS16 9SE,South Gloucestershire,South West,51.481599,-2.429399,200,OK
55.120913,-1.516149,NE24 2SS,Northumberland,North East,55.120913,-1.516149,200,OK
53.207492,-2.886552,CH2 2HZ,Cheshire West and Chester,North West,53.207492,-2.886552,200,OK
51.540511,-0.096587,N1 2TS,Islington,London,51.540511,-0.096587,200,OK
50.801032,0.317461,BN23 7QB,Eastbourne,South East,50.801032,0.317461,200,OK
53.36364,-1.200505,S25 2SZ,Rotherham,Yorkshire and The Humber,53.363705,-1.200744,200,OK
55.77779,-3.994158,ML1 2SE,North Lanarkshire,,55.777577,-3.995136,200,OK
52.161526,-0.898354,NN7 2FF,West Northamptonshire,East Midlands,52.161526,-0.898354,200,OK
54.952016,-1.476677,NE32 4QH,South Tyneside,North East,54.952016,-1.476677,200,OK
53.768207,-0.336192,HU6 7QA,"Kingston upon Hull, City of",Yorkshire and The Humber,53.768207,-0.336192,200,OK
