lat,lon,postcode,admin_district,region,latitude,longitude,estado_api,descripcion_estado
51.462218,-1.038327,RG31 6HX,Reading,South East,51.462218,-1.038327,200,OK
52.641224,-2.489855,TF8 7DZ,Telford and Wrekin,West Midlands,52.641224,-2.489855,200,OK
52.467852,1.716098,NR33 9QY,East Suffolk,East of England,52.467852,1.716098,200,OK
51.253707,-0.542637,GU1 1XY,Guildford,South East,51.253707,-0.542637,200,OK
53.940955,-1.11561,YO24 2HU,York,Yorkshire and The Humber,53.941027,-1.115617,200,OK
53.523364,-2.100809,OL8 2PH,Oldham,North West,53.523364,-2.100809,200,OK
54.843338,-3.052552,CA5 6PD,Cumberland,North West,54.843338,-3.052552,200,OK
52.369209,-1.753651,B93 8LJ,Solihull,West Midlands,52.369209,-1.753651,200,OK
51.457154,0.138909,DA6 7EJ,Bexley,London,51.45719,0.1394,200,OK
52.967604,-2.089934,ST3 7QP,Stoke-on-Trent,West Midlands,52.968036,-2.089742,200,OK
53.789014,-0.464659,HU16 5TN,East Riding of Yorkshire,Yorkshire and The Humber,53.789014,-0.464659,200,OK
52.066289,-1.356227,OX16 0HF,Cherwell,South East,52.066289,-1.356227,200,OK
52.522688,-2.125454,DY3 2ER,Dudley,West Midlands,52.522694,-2.125507,200,OK
50.812537,-3.484084,EX5 4HU,Mid Devon,South West,50.812537,-3.484084,200,OK
53.442814,-2.282391,M21 9LD,Manchester,North West,53.442814,-2.282391,200,OK
52.989053,-2.109911,ST3 5XJ,Stoke-on-Trent,West Midlands,52.989053,-2.109911,200,OK
53.555532,-2.195787,M24 6DB,Rochdale,North West,53.555532,-2.195787,200,OK
55.974774,-3.162778,EH6 7JN,City of Edinburgh,,55.974774,-3.162778,200,OK
52.294335,0.125974,CB24 8XF,South Cambridgeshire,East of England,52.294335,0.125974,200,OK
53.838521,-0.418668,HU17 0NU,East Riding of Yorkshire,Yorkshire and The Humber,53.838521,-0.418668,200,OK
52.747099,-1.596276,DE12 6QD,South Derbyshire,East Midlands,52.747099,-1.596276,200,OK
50.798386,-3.160881,EX14 9TN,East Devon,South West,50.798386,-3.160881,200,OK
51.646271,-2.160375,GL8 8AE,Cotswold,South West,51.646271,-2.160375,200,OK
53.358803,-2.038801,SK12 2AB,Cheshire East,North West,53.358783,-2.038935,200,OK
51.506115,-0.146625,W1J 7HN,Westminster,London,51.506115,-0.146625,200,OK
53.305749,-1.461791,S18 2LR,North East Derbyshire,East Midlands,53.305749,-1.461791,200,OK
52.217805,-3.38978,LD1 5PT,Powys,,52.217805,-3.38978,200,OK
50.997044,-1.393362,SO53 1PW,Eastleigh,South East,50.997044,-1.393362,200,OK
53.255301,-2.524201,CW8 1BT,Cheshire West and Chester,North West,53.255301,-2.524201,200,OK
53.458795,-2.286292,M16 0UH,Trafford,North West,53.458812,-2.286292,200,OK
57.139976,-2.126814,AB10 6XN,Aberdeen City,,57.139949,-2.126913,200,OK
53.771168,-2.718474,PR2 2BH,Preston,North West,53.771168,-2.718474,200,OK
53.263883,-4.363407,LL77 7DQ,Isle of Anglesey,,53.263909,-4.363398,200,OK
51.328452,-2.717945,BS40 7UA,North Somerset,South West,51.328284,-2.717555,200,OK
