lat,lon,postcode,admin_district,region,latitude,longitude,estado_api,descripcion_estado
51.506031,-0.147551,W1J 7HX,Westminster,London,51.506031,-0.147551,200,OK
52.015361,-0.780303,MK5 7HS,Milton Keynes,South East,52.015339,-0.78074,200,OK
51.878845,-5.216181,SA62 6UH,Pembrokeshire,,51.878845,-5.216181,200,OK
52.576237,-2.188498,WV3 8NF,Wolverhampton,West Midlands,52.576237,-2.188498,200,OK
51.513564,-3.154965,CF23 9LQ,Cardiff,,51.513564,-3.154965,200,OK
50.790784,-1.102183,PO1 2LZ,Portsmouth,South East,50.790784,-1.102183,200,OK
52.594169,-0.271218,PE3 7LX,Peterborough,East of England,52.594495,-0.271383,200,OK
51.548351,0.122573,RM8 2XR,Barking and Dagenham,London,51.548351,0.122573,200,OK
51.516345,-0.372433,UB1 2JT,Ealing,London,51.516345,-0.372433,200,OK
51.510767,-0.088532,EC4R 0BL,City of London,London,51.510767,-0.088532,200,OK
53.265992,-2.152826,SK10 3QG,Cheshire East,North West,53.265929,-2.153485,200,OK
54.314733,-2.733495,LA9 7JY,Westmorland and Furness,North West,54.314293,-2.733441,200,OK
53.774595,-1.578143,LS11 8BA,Leeds,Yorkshire and The Humber,53.773921,-1.578271,200,OK
51.106286,-0.114466,,,,,,200,OK
51.337081,-0.259158,KT17 1EB,Epsom and Ewell,South East,51.337081,-0.259158,200,OK
52.543625,-0.268338,PE7 8GE,Peterborough,East of England,52.543625,-0.268338,200,OK
51.540677,-0.070969,E8 4EE,Hackney,London,51.540677,-0.070969,200,OK
51.355283,-2.921099,BS22 6RA,North Somerset,South West,51.355283,-2.921099,200,OK
53.800298,-2.993149,FY4 4SL,Blackpool,North West,53.800298,-2.993149,200,OK
54.949525,-1.729511,NE21 6PN,Gateshead,North East,54.949525,-1.729511,200,OK
53.68514,-1.519638,WF2 9PT,Wakefield,Yorkshire and The Humber,53.68514,-1.519638,200,OK
51.896618,-0.481526,LU4 0NJ,Luton,East of England,51.896618,-0.481526,200,OK
52.031199,0.752457,CO10 0EZ,Babergh,East of England,52.031199,0.752457,200,OK
53.753354,-1.487588,LS26 0QZ,Leeds,Yorkshire and The Humber,53.753354,-1.487588,200,OK
52.036156,-1.162245,NN13 6NS,West Northamptonshire,East Midlands,52.036156,-1.162245,200,OK
51.293568,-0.357001,KT22 9RA,Mole Valley,South East,51.293568,-0.357001,200,OK
53.057046,-3.000109,LL11 2ES,Wrexham,,53.057046,-3.000109,200,OK
51.883645,-0.170107,SG2 8JT,Stevenage,East of England,51.883645,-0.170107,200,OK
53.652025,-1.795717,HD1 5QH,Kirklees,Yorkshire and The Humber,53.651819,-1.795839,200,OK
53.747553,-0.326521,HU9 1BA,"Kingston upon Hull, City of",Yorkshire and The Humber,53.747594,-0.326216,200,OK
51.625056,-0.052583,N9 0RL,Enfield,London,51.624957,-0.053136,200,OK
50.959485,0.273643,TN21 9AL,Wealden,South East,50.959485,0.273643,200,OK
53.702918,-2.325044,BB4 4BE,Rossendale,North West,53.702918,-2.325044,200,OK
51.568536,0.093715,IG2 7AT,Redbridge,London,51.568536,0.093715,200,OK
51.653576,-0.096798,EN2 7AN,Enfield,London,51.653576,-0.096798,200,OK
51.5921,-0.196789,N3 3JD,Barnet,London,51.5921,-0.196789,200,OK
50.834203,-0.188294,BN3 5FT,Brighton and Hove,South East,50.834203,-0.188294,200,OK
52.567362,-1.204485,LE19 2HY,Blaby,East Midlands,52.567362,-1.204485,200,OK
52.602024,1.730205,NR30 3AX,Great Yarmouth,East of England,52.602024,1.730205,200,OK
51.481824,-2.548235,BS16 1TE,"Bristol, City of",South West,51.481824,-2.548235,200,OK
51.864716,-0.748102,,,,,,200,OK
51.49334,0.11421,SE2 9JS,Greenwich,London,51.49334,0.11421,200,OK
51.524207,-0.161416,NW1 6DA,Westminster,London,51.524207,-0.161416,200,OK
53.961133,-1.079701,YO1 7FX,York,Yorkshire and The Humber,53.961133,-1.079701,200,OK
51.616136,-3.108994,NP11 6YF,Caerphilly,,51.61598,-3.108725,200,OK
53.840119,-1.737651,BD10 8LF,Bradford,Yorkshire and The Humber,53.840119,-1.737651,200,OK
50.847788,-1.145224,PO16 9TB,Fareham,South East,50.847788,-1.145224,200,OK
57.186966,-2.117942,AB22 8TT,Aberdeen City,,57.186965,-2.118554,200,OK
51.634283,0.054993,IG10 3AU,Epping Forest,East of England,51.634283,0.054993,200,OK
51.573634,0.430532,SS15 5YE,Basildon,East of England,51.573634,0.430532,200,OK
53.762851,-1.542738,LS11 5TZ,Leeds,Yorkshire and The Humber,53.762872,-1.543603,200,OK
57.58504,-3.876378,IV12 4HS,Highland,,57.58504,-3.876378,200,OK
51.518488,-0.10643,EC1N 6RA,Camden,London,51.518423,-0.106332,200,OK
51.475228,-0.350195,TW7 4BB,Hounslow,London,51.475228,-0.350195,200,OK
52.519401,-1.995078,B70 8NA,Sandwell,West Midlands,52.519401,-1.995078,200,OK
51.478533,-0.121591,SW8 1DL,Lambeth,London,51.478533,-0.121591,200,OK
51.533498,-0.023792,E3 2SS,Tower Hamlets,London,51.533498,-0.023792,200,OK
52.000967,-0.7943,MK4 3BG,Milton Keynes,South East,52.000967,-0.7943,200,OK
51.462521,-1.049166,RG31 5WB,West Berkshire,South East,51.46253,-1.04918,200,OK
51.537501,0.773752,SS3 8AL,Southend-on-Sea,East of England,51.537501,0.773752,200,OK
51.890134,-0.521692,LU5 4GP,Central Bedfordshire,East of England,51.890134,-0.521692,200,OK
52.446108,-2.124567,DY9 0US,Dudley,West Midlands,52.446108,-2.124567,200,OK
51.446665,-0.471372,TW19 7TF,Spelthorne,South East,51.446665,-0.471372,200,OK
51.457547,-2.434686,BS30 5PN,South Gloucestershire,South West,51.457663,-2.434731,200,OK
51.579685,-2.965418,NP19 0HA,Newport,,51.580559,-2.965278,200,OK
51.602577,-1.293681,OX11 0FQ,Vale of White Horse,South East,51.602577,-1.293681,200,OK
51.41076,-0.210375,SW20 8LB,Merton,London,51.410677,-0.210253,200,OK
51.268378,-0.864697,GU51 5SW,Hart,South East,51.268378,-0.864697,200,OK
53.727816,-2.122715,OL14 8AY,Calderdale,Yorkshire and The Humber,53.727816,-2.122715,200,OK
51.460705,-3.308655,CF5 6SH,Vale of Glamorgan,,51.460705,-3.308655,200,OK
