lat,lon,postcode,admin_district,region,latitude,longitude,estado_api,descripcion_estado
51.456642,-3.441121,CF71 7EA,Vale of Glamorgan,,51.456642,-3.441121,200,OK
50.991097,-0.234702,RH17 5SB,Mid Sussex,South East,50.990962,-0.233553,200,OK
51.47976,0.326043,RM17 5EZ,Thurrock,East of England,51.479879,0.325949,200,OK
50.850866,-1.777096,BH24 1HT,New Forest,South East,50.850866,-1.777096,200,OK
53.554328,-1.479579,S70 2HJ,Barnsley,Yorkshire and The Humber,53.554345,-1.479534,200,OK
52.974355,-2.151853,ST3 3BG,Stoke-on-Trent,West Midlands,52.974291,-2.152045,200,OK
52.562472,1.729723,NR31 6HH,Great Yarmouth,East of England,52.562472,1.729723,200,OK
51.689044,-2.005782,GL7 6BW,Cotswold,South West,51.689044,-2.005782,200,OK
50.919263,-1.377185,SO18 1BF,Southampton,South East,50.919263,-1.377185,200,OK
51.646663,-0.071575,EN1 1JP,Enfield,London,51.646663,-0.071575,200,OK
50.835315,-0.802563,PO19 3RW,Chichester,South East,50.835405,-0.802561,200,OK
51.456675,-2.594264,BS1 2PZ,"Bristol, City of",South West,51.45662,-2.594479,200,OK
51.487471,-0.099258,SE17 3JE,Southwark,London,51.487471,-0.099258,200,OK
53.760395,-2.357145,BB5 6DG,Hyndburn,North West,53.760395,-2.357145,200,OK
50.9601,-1.364013,SO50 5BD,Eastleigh,South East,50.9601,-1.364013,200,OK
51.499055,-0.157371,SW1X 8JT,Westminster,London,51.499099,-0.157341,200,OK
52.659272,-1.081016,LE4 9AX,Leicester,East Midlands,52.659291,-1.081008,200,OK
51.921121,-0.660885,LU7 3BJ,Central Bedfordshire,East of England,51.921121,-0.660885,200,OK
55.250628,-1.845856,NE65 8RW,Northumberland,North East,55.250628,-1.845856,200,OK
52.731281,0.927658,NR20 4DE,Breckland,East of England,52.731281,0.927658,200,OK
50.083237,-5.314448,TR13 9BA,Cornwall,South West,50.083237,-5.314448,200,OK
51.804966,1.126117,CO16 8GD,Tendring,East of England,51.804966,1.126117,200,OK
54.537246,-1.03866,,,,,,200,OK
51.665279,0.598517,CM3 8RG,Chelmsford,East of England,51.665231,0.599064,200,OK
51.75877,-0.316118,AL1 4HG,St Albans,East of England,51.758747,-0.316008,200,OK
51.484822,-0.315974,,,,,,200,OK
54.729423,-1.752495,DL15 9SX,County Durham,North East,54.729515,-1.752887,200,OK
51.549364,0.020398,E7 9BX,Newham,London,51.549364,0.020398,200,OK
52.477735,-2.039562,B65 9BJ,Sandwell,West Midlands,52.477735,-2.039562,200,OK
53.798244,-1.796086,BD8 0BT,Bradford,Yorkshire and The Humber,53.798244,-1.796086,200,OK
56.502126,-2.708043,DD7 6AQ,Angus,,56.502126,-2.708043,200,OK
51.399371,-0.625718,SL5 0NR,Windsor and Maidenhead,South East,51.399424,-0.626449,200,OK
50.540729,-2.450965,DT5 2JE,Dorset,South West,50.540646,-2.450947,200,OK
50.606039,-2.461636,DT4 8HX,Dorset,South West,50.606039,-2.461636,200,OK
51.391181,0.528515,ME4 4XH,Medway,South East,51.391181,0.528515,200,OK
51.949788,0.648631,CO9 2BE,Braintree,East of England,51.949788,0.648631,200,OK
53.737357,-2.033587,HX7 6NH,Calderdale,Yorkshire and The Humber,53.737357,-2.033587,200,OK
50.385125,-4.852574,PL26 7EZ,Cornwall,South West,50.38518,-4.852493,200,OK
52.788975,-2.394225,TF10 8AB,Telford and Wrekin,West Midlands,52.788975,-2.394225,200,OK
57.131283,-2.141486,AB15 7UU,Aberdeen City,,57.131283,-2.141486,200,OK
51.613941,-1.077404,OX10 6EN,South Oxfordshire,South East,51.613941,-1.077404,200,OK
55.129572,-1.543019,NE24 5JG,Northumberland,North East,55.129572,-1.543019,200,OK
51.744999,-3.408998,CF48 1TL,Merthyr Tydfil,,51.744999,-3.408998,200,OK
51.458964,-0.206518,SW15 2QU,Wandsworth,London,51.458974,-0.20658,200,OK
53.422955,-2.264397,M21 7PE,Manchester,North West,53.422946,-2.264412,200,OK
53.400898,-0.762993,DN21 1QX,West Lindsey,East Midlands,53.400898,-0.762993,200,OK
51.591519,-0.483795,UB9 6AP,Hillingdon,London,51.591519,-0.483795,200,OK
51.966117,1.366702,IP11 7JZ,East Suffolk,East of England,51.966069,1.366523,200,OK
53.430571,-2.325219,M33 6HQ,Trafford,North West,53.430571,-2.325219,200,OK
54.003945,-0.43607,YO25 6QP,East Riding of Yorkshire,Yorkshire and The Humber,54.003945,-0.43607,200,OK
