lat,lon,postcode,admin_district,region,latitude,longitude,estado_api,descripcion_estado
51.753234,-1.281921,OX2 0ED,Oxford,South East,51.753234,-1.281921,200,OK
51.672857,0.724187,CM3 6LH,Maldon,East of England,51.672172,0.724247,200,OK
52.083799,-2.353037,WR13 6QE,"Herefordshire, County of",West Midlands,52.083799,-2.353037,200,OK
51.529478,-3.187588,CF14 5LS,Cardiff,,51.529478,-3.187588,200,OK
53.429306,-3.033919,CH45 7QX,Wirral,North West,53.429588,-3.033489,200,OK
52.592146,-2.146319,WV6 0AH,Wolverhampton,West Midlands,52.592146,-2.146319,200,OK
54.984604,-1.673302,NE5 2EX,Newcastle upon Tyne,North East,54.984604,-1.673302,200,OK
51.462863,-2.614871,BS8 2HX,"Bristol, City of",South West,51.462863,-2.614871,200,OK
51.516216,0.192151,RM13 9JG,Havering,London,51.516216,0.192151,200,OK
52.519756,-1.133645,LE8 5UL,Harborough,East Midlands,52.519756,-1.133645,200,OK
51.373471,-0.344545,KT10 9TQ,Elmbridge,South East,51.373471,-0.344545,200,OK
54.531393,-1.265372,TS5 8UW,Middlesbrough,North East,54.531393,-1.265372,200,OK
51.521491,-0.400675,UB4 0HL,Hillingdon,London,51.521491,-0.400675,200,OK
55.819138,-4.345628,G53 6HA,Glasgow City,,55.819138,-4.345628,200,OK
54.753496,-1.406447,DH6 3QL,County Durham,North East,54.753813,-1.405153,200,OK
52.536496,-2.016522,B70 0HR,Sandwell,West Midlands,52.536496,-2.016522,200,OK
51.640591,-2.663963,NP16 7ET,Forest of Dean,South West,51.640591,-2.663963,200,OK
50.836337,-0.385082,BN14 9QP,Worthing,South East,50.836337,-0.385082,200,OK
51.544965,-3.595841,CF32 9BS,Bridgend,,51.54493,-3.595855,200,OK
51.520215,-0.152827,W1U 4BS,Westminster,London,51.520215,-0.152827,200,OK
53.892752,-0.656344,YO43 3LP,East Riding of Yorkshire,Yorkshire and The Humber,53.893123,-0.655769,200,OK
51.609214,0.066614,IG8 8AG,Epping Forest,East of England,51.609214,0.066614,200,OK
52.79971,-0.000609,PE12 7HT,South Holland,East Midlands,52.79971,-0.000609,200,OK
52.467418,-1.858513,B10 0JU,Birmingham,West Midlands,52.467418,-1.858513,200,OK
55.826619,-4.421028,PA2 6PY,Renfrewshire,,55.826619,-4.421028,200,OK
53.399262,-2.187201,SK3 0RN,Stockport,North West,53.399334,-2.187307,200,OK
54.714864,-7.596695,BT81 7WB,Derry City and Strabane,,54.714864,-7.596695,200,OK
53.826075,-1.491609,LS8 2NH,Leeds,Yorkshire and The Humber,53.826075,-1.491609,200,OK
53.440118,-1.951036,SK13 8PQ,High Peak,East Midlands,53.440118,-1.951036,200,OK
50.993598,-3.642897,EX36 4EB,North Devon,South West,50.993598,-3.642897,200,OK
51.320969,0.779656,ME9 9NX,Swale,South East,51.321201,0.780114,200,OK
52.334515,-2.369091,DY14 9SN,Wyre Forest,West Midlands,52.334515,-2.369091,200,OK
51.569293,0.258949,RM14 1QT,Havering,London,51.569293,0.258949,200,OK
51.835209,-1.562636,OX29 9PE,West Oxfordshire,South East,51.835173,-1.562622,200,OK
52.458032,-2.152916,DY8 1XW,Dudley,West Midlands,52.458059,-2.152916,200,OK
51.906789,-0.416812,LU2 7BS,Luton,East of England,51.906789,-0.416812,200,OK
50.886136,-1.254571,PO15 7GR,Winchester,South East,50.886136,-1.254571,200,OK
51.030363,-4.211303,EX39 2RP,Torridge,South West,51.030363,-4.211303,200,OK
52.756521,-2.375618,TF10 9LB,Telford and Wrekin,West Midlands,52.756521,-2.375618,200,OK
51.214891,0.382675,TN12 5BJ,Tonbridge and Malling,South East,51.214891,0.382675,200,OK
54.299027,-5.926269,BT31 9ES,"Newry, Mourne and Down",,54.299027,-5.926269,200,OK
50.790379,-0.647936,PO22 7HA,Arun,South East,50.790379,-0.647936,200,OK
51.817964,-0.810796,HP20 1AJ,Buckinghamshire,South East,51.817964,-0.810796,200,OK
57.28148,-2.375833,AB51 3XX,Aberdeenshire,,57.28148,-2.375833,200,OK
55.046216,-1.457578,NE26 3AA,North Tyneside,North East,55.04619,-1.457578,200,OK
55.853092,-4.177261,G32 7HE,Glasgow City,,55.853092,-4.177261,200,OK
50.878213,0.011287,BN7 2PL,Lewes,South East,50.878103,0.011396,200,OK
55.85136,-3.144955,EH24 9DD,Midlothian,,55.85136,-3.144955,200,OK
51.059368,0.146711,TN6 1TN,Wealden,South East,51.059368,0.146711,200,OK
51.358737,-0.148461,SM6 8DL,Sutton,London,51.358737,-0.148461,200,OK
51.321235,-0.555418,GU21 5BG,Woking,South East,51.321279,-0.555345,200,OK
53.344944,-1.735887,S33 6RR,High Peak,East Midlands,53.344944,-1.735887,200,OK
54.069053,-2.838506,LA4 6TF,Lancaster,North West,54.069053,-2.838506,200,OK
51.60245,-0.329834,HA3 7HP,Harrow,London,51.60245,-0.329834,200,OK
51.182439,-0.609715,GU7 1BN,Waverley,South East,51.182274,-0.609433,200,OK
53.486051,-2.640327,WN4 9LH,Wigan,North West,53.486051,-2.640327,200,OK
51.020596,-3.011115,TA3 5PA,Somerset,South West,51.020596,-3.011115,200,OK
52.342786,-0.45262,PE28 0RQ,Huntingdonshire,East of England,52.34292,-0.452716,200,OK
51.697747,0.47576,CM2 8RS,Chelmsford,East of England,51.697747,0.47576,200,OK
51.081924,-1.772662,SP1 1SL,Wiltshire,South West,51.081924,-1.772662,200,OK
53.241873,-3.20445,CH8 8HZ,Flintshire,,53.241873,-3.20445,200,OK
54.267289,-6.59547,BT60 2RA,"Armagh City, Banbridge and Craigavon",,54.267289,-6.59547,200,OK
52.474581,-1.891011,,,,,,200,OK
50.877288,0.247264,BN27 3AS,Wealden,South East,50.877288,0.247264,200,OK
51.086449,0.898606,,,,,,200,OK
50.882364,-3.344955,EX15 2RA,Mid Devon,South West,50.882364,-3.344955,200,OK
50.911795,-1.08084,PO7 6HE,Winchester,South East,50.911795,-1.08084,200,OK
52.261528,-1.171501,NN11 9DZ,West Northamptonshire,East Midlands,52.261528,-1.171501,200,OK
51.6091,0.08121,IG7 5DU,Epping Forest,East of England,51.6091,0.08121,200,OK
51.826503,-2.717524,NP25 3DQ,Monmouthshire,,51.826503,-2.717524,200,OK
51.907581,-1.17182,OX26 2XH,Cherwell,South East,51.907599,-1.171805,200,OK
52.581478,-1.600676,CV9 2EA,North Warwickshire,West Midlands,52.581665,-1.600341,200,OK
51.56224,0.068422,IG1 4LZ,Redbridge,London,51.562341,0.068395,200,OK
51.40066,-3.416517,CF62 4PY,Vale of Glamorgan,,51.40066,-3.416517,200,OK
51.464229,-3.182625,CF11 7DL,Cardiff,,51.46429,-3.182837,200,OK
51.609964,-0.24159,NW7 2FG,Barnet,London,51.60961,-0.241723,200,OK
51.052112,-2.726421,TA11 7AB,Somerset,South West,51.051812,-2.726398,200,OK
50.762762,-1.555434,SO41 9LW,New Forest,South East,50.762762,-1.555434,200,OK
50.430926,-3.692403,TQ9 5PQ,South Hams,South West,50.430926,-3.692403,200,OK
57.716748,-3.287006,IV31 6DT,Moray,,57.716994,-3.286878,200,OK
52.085143,1.126592,IP1 6EY,Ipswich,East of England,52.085143,1.126592,200,OK
51.319676,-0.067927,CR2 9BB,Croydon,London,51.319676,-0.067927,200,OK
55.975318,-3.167938,EH6 6SE,City of Edinburgh,,55.975305,-3.167828,200,OK
53.721645,-1.774209,HD6 4FL,Calderdale,Yorkshire and The Humber,53.721645,-1.774209,200,OK
52.987956,-1.175548,NG6 0NZ,Nottingham,East Midlands,52.987956,-1.175548,200,OK
51.285688,-2.483951,BA3 2HN,Bath and North East Somerset,South West,51.285697,-2.48388,200,OK
54.714498,-3.500727,CA15 6AB,Cumberland,North West,54.714415,-3.500211,200,OK
51.145217,1.265361,CT16 3EF,Dover,South East,51.145217,1.265361,200,OK
54.545299,-1.515338,DL1 3HE,Darlington,North East,54.545299,-1.515338,200,OK
51.529295,-0.100875,EC1V 7AL,Islington,London,51.529296,-0.100947,200,OK
57.65082,-3.079643,IV32 7PX,Moray,,57.65082,-3.079643,200,OK
51.607426,-0.371056,HA5 4LJ,Harrow,London,51.607282,-0.371046,200,OK
52.79505,0.801303,NR21 7EE,North Norfolk,East of England,52.79532,0.801321,200,OK
54.976788,-1.562253,NE6 2RQ,Newcastle upon Tyne,North East,54.976788,-1.562253,200,OK
54.534539,-2.93585,CA11 0NN,Westmorland and Furness,North West,54.534539,-2.93585,200,OK
57.674855,-2.805167,,,,,,200,OK
54.146787,-3.134696,,,,,,200,OK
52.456694,-1.77721,B26 3SN,Birmingham,West Midlands,52.456729,-1.776886,200,OK
57.115466,-2.199549,AB15 9AE,Aberdeen City,,57.115466,-2.199549,200,OK
55.867237,-4.401658,PA4 8XA,Renfrewshire,,55.867237,-4.401658,200,OK
50.547211,-3.494269,TQ14 8PE,Teignbridge,South West,50.547211,-3.494269,200,OK
52.143283,-0.468562,MK40 2EX,Bedford,East of England,52.143286,-0.468555,200,OK
52.667748,-3.963759,LL36 9TU,Gwynedd,,52.667748,-3.963759,200,OK
51.370989,-2.139427,SN12 6ES,Wiltshire,South West,51.370989,-2.139427,200,OK
52.612337,-1.686452,B77 1GP,Tamworth,West Midlands,52.612337,-1.686452,200,OK
51.583994,-0.142895,N10 3JY,Haringey,London,51.583994,-0.142895,200,OK
52.486399,-0.702546,NN17 1BH,North Northamptonshire,East Midlands,52.486743,-0.702037,200,OK
51.312645,-2.224,BA14 9JY,Wiltshire,South West,51.312645,-2.224,200,OK
52.900853,-1.505398,DE23 6XR,Derby,East Midlands,52.900853,-1.505398,200,OK
51.568697,0.003117,E11 1BU,Waltham Forest,London,51.568697,0.003117,200,OK
51.517847,-0.136203,W1T 3AP,Westminster,London,51.517847,-0.136203,200,OK
51.53762,-2.616112,BS35 5RH,South Gloucestershire,South West,51.537593,-2.616112,200,OK
53.857405,-1.907816,BD21 5ND,Bradford,Yorkshire and The Humber,53.857405,-1.907816,200,OK
53.421634,-2.566498,WA2 0UJ,Warrington,North West,53.421632,-2.566468,200,OK
51.239908,0.49035,,,,,,200,OK
51.452962,-2.482179,BS30 8GR,South Gloucestershire,South West,51.452962,-2.482179,200,OK
53.825672,-2.418072,BB7 9SF,Ribble Valley,North West,53.825672,-2.418072,200,OK
53.217356,-3.070096,CH5 4WB,Flintshire,,53.217356,-3.070096,200,OK
55.967553,-4.111976,G66 8AL,North Lanarkshire,,55.967553,-4.111976,200,OK
52.188178,0.97993,IP14 1SG,Mid Suffolk,East of England,52.188178,0.97993,200,OK
51.550625,0.004515,E15 1LP,Newham,London,51.550625,0.004515,200,OK
54.106727,-2.788487,LA5 8DJ,Lancaster,North West,54.106727,-2.788487,200,OK
51.455743,-2.607437,BS8 1JZ,"Bristol, City of",South West,51.455743,-2.607437,200,OK
50.466122,-4.736362,PL31 1QN,Cornwall,South West,50.466282,-4.736061,200,OK
54.434081,-3.035527,LA22 9HW,Westmorland and Furness,North West,54.434081,-3.035527,200,OK
51.075937,-0.219026,RH11 9AS,Horsham,South East,51.075937,-0.219026,200,OK
54.112891,-3.196232,LA13 0EN,Westmorland and Furness,North West,54.112891,-3.196232,200,OK
53.474362,-2.181371,M11 2EX,Manchester,North West,53.474362,-2.181371,200,OK
51.379485,1.334813,CT8 8LA,Thanet,South East,51.379485,1.334813,200,OK
51.682711,-3.229955,CF81 8NE,Caerphilly,,51.682711,-3.229955,200,OK
51.901934,-2.043803,GL52 5FS,Cheltenham,South West,51.901934,-2.043803,200,OK
51.799368,-3.188751,NP23 4JB,Blaenau Gwent,,51.79901,-3.189067,200,OK
51.314323,-0.133213,CR5 2SD,Croydon,London,51.314289,-0.133301,200,OK
51.824017,-0.816354,HP19 9PP,Buckinghamshire,South East,51.824017,-0.816354,200,OK
51.666549,-0.38999,WD24 4WP,Watford,East of England,51.666549,-0.38999,200,OK
55.848544,-4.146906,G32 0QG,Glasgow City,,55.848544,-4.146906,200,OK
53.791973,-1.52917,LS9 8EE,Leeds,Yorkshire and The Humber,53.791648,-1.52887,200,OK
51.616313,-2.970269,NP18 3DF,Newport,,51.616313,-2.970269,200,OK
51.509995,0.055534,E6 5NE,Newham,London,51.510003,0.055563,200,OK
53.370008,-2.266053,M22 1PH,Manchester,North West,53.370008,-2.266053,200,OK
50.966338,-1.413467,,,,,,200,OK
52.037166,-1.766426,GL55 6UX,Cotswold,South West,52.037166,-1.766426,200,OK
53.957646,-1.077324,YO1 9TB,York,Yorkshire and The Humber,53.957646,-1.077324,200,OK
53.604502,-2.143771,OL16 4UU,Rochdale,North West,53.604502,-2.143771,200,OK
53.400323,-1.4871,,,,,,200,OK
55.099444,-1.570803,NE23 3GQ,Northumberland,North East,55.099444,-1.570803,200,OK
51.884114,-3.992023,SA19 6HF,Carmarthenshire,,51.884114,-3.992023,200,OK
53.706098,-1.91513,HX6 3AZ,Calderdale,Yorkshire and The Humber,53.705928,-1.915388,200,OK
54.182468,-2.923527,LA11 7EQ,Westmorland and Furness,North West,54.182468,-2.923527,200,OK
54.107955,-6.044635,BT34 4DJ,"Newry, Mourne and Down",,54.107955,-6.044635,200,OK
50.228349,-5.266456,TR15 3PB,Cornwall,South West,50.228349,-5.266456,200,OK
53.570354,-1.522796,S75 1NY,Barnsley,Yorkshire and The Humber,53.570286,-1.523582,200,OK
50.608402,-2.460105,DT4 8BS,Dorset,South West,50.608402,-2.460105,200,OK
53.592574,-2.299238,BL9 0DL,Bury,North West,53.592509,-2.299084,200,OK
52.102813,-2.890113,HR4 7LG,"Herefordshire, County of",West Midlands,52.102813,-2.890113,200,OK
50.820211,0.244352,BN26 5BN,Wealden,South East,50.820211,0.244352,200,OK
54.619749,-2.027517,DL12 0BA,County Durham,North East,54.619749,-2.027517,200,OK
50.518203,-3.640142,TQ12 6AR,Teignbridge,South West,50.518203,-3.640142,200,OK
54.634904,-1.559858,DL5 4YQ,County Durham,North East,54.635119,-1.559514,200,OK
50.333693,-4.797549,PL25 5DR,Cornwall,South West,50.333693,-4.797549,200,OK
51.481337,-0.363944,TW5 0QL,Hounslow,London,51.481337,-0.363944,200,OK
54.002187,-1.578425,HG3 2WT,North Yorkshire,Yorkshire and The Humber,54.002187,-1.578425,200,OK
53.803178,-1.766317,BD8 7SW,Bradford,Yorkshire and The Humber,53.803542,-1.765544,200,OK
51.605085,0.244435,RM3 9YP,Havering,London,51.605085,0.244435,200,OK
51.512675,0.064734,E6 6WR,Newham,London,51.512675,0.064734,200,OK
50.1874,-5.413886,TR27 4NL,Cornwall,South West,50.1874,-5.413886,200,OK
51.422454,-0.141827,SW16 6DW,Wandsworth,London,51.422418,-0.141817,200,OK
52.880784,-4.42286,LL53 5PA,Gwynedd,,52.880784,-4.42286,200,OK
56.593343,-3.331406,PH10 7BU,Perth and Kinross,,56.593303,-3.331551,200,OK
57.117844,-2.105403,AB12 5ES,Aberdeen City,,57.117828,-2.105395,200,OK
54.364944,-6.364016,BT63 6BD,"Armagh City, Banbridge and Craigavon",,54.364944,-6.364016,200,OK
51.864711,-3.853753,,,,,,200,OK
55.871955,-3.111569,EH19 3QU,Midlothian,,55.871955,-3.111569,200,OK
51.463552,-3.177454,CF11 7DY,Cardiff,,51.464059,-3.178029,200,OK
51.627893,0.042928,IG9 5QR,Epping Forest,East of England,51.627893,0.042928,200,OK
53.365573,-2.827706,L26 0UZ,Knowsley,North West,53.365573,-2.827706,200,OK
57.595281,-3.650567,IV36 2GG,Moray,,57.595837,-3.649923,200,OK
53.822157,-3.028377,FY3 8HX,Blackpool,North West,53.822321,-3.028787,200,OK
52.559747,-1.826517,B73 6HY,Birmingham,West Midlands,52.559747,-1.826517,200,OK
51.731569,0.46373,CM2 0NL,Chelmsford,East of England,51.731571,0.463643,200,OK
51.820498,-0.824316,HP19 8EL,Buckinghamshire,South East,51.820498,-0.824316,200,OK
51.212965,0.285851,TN10 4AY,Tonbridge and Malling,South East,51.212598,0.285747,200,OK
53.782544,-0.368197,HU6 9LD,"Kingston upon Hull, City of",Yorkshire and The Humber,53.782544,-0.368197,200,OK
57.135497,-2.103454,AB11 7RS,Aberdeen City,,57.13512,-2.103305,200,OK
53.784271,-3.005079,FY4 5EP,Blackpool,North West,53.784271,-3.005079,200,OK
51.726357,0.908053,CM0 7QQ,Maldon,East of England,51.726357,0.908053,200,OK
51.91102,-2.053116,GL52 3EX,Cheltenham,South West,51.91102,-2.053116,200,OK
53.559515,-2.455885,BL3 3QZ,Bolton,North West,53.559515,-2.455885,200,OK
55.95673,-3.18929,EH1 3HU,City of Edinburgh,,55.956586,-3.189719,200,OK
51.327982,-0.751073,GU15 2NW,Surrey Heath,South East,51.327982,-0.751073,200,OK
51.573964,-1.203432,OX11 9FJ,South Oxfordshire,South East,51.573964,-1.203432,200,OK
52.270651,-1.529012,CV31 2SS,Warwick,West Midlands,52.270651,-1.529012,200,OK
53.397764,-3.130085,CH46 6EY,Wirral,North West,53.397764,-3.130085,200,OK
52.603335,-2.085818,WV11 1QE,Wolverhampton,West Midlands,52.603335,-2.085818,200,OK
51.567362,-0.588729,,,,,,200,OK
56.914003,-2.315388,AB30 1LN,Aberdeenshire,,56.914003,-2.315388,200,OK
53.287253,-4.572549,LL65 3AF,Isle of Anglesey,,53.287253,-4.572549,200,OK
55.96215,-3.987306,G68 0HX,North Lanarkshire,,55.96215,-3.987306,200,OK
56.004864,-3.606277,EH51 9JE,Falkirk,,56.004864,-3.606277,200,OK
51.410709,-0.059691,SE20 8HB,Bromley,London,51.410709,-0.059691,200,OK
51.276934,-2.466339,BA3 4AR,Bath and North East Somerset,South West,51.276934,-2.466339,200,OK
50.947144,-1.40736,SO16 7FT,Southampton,South East,50.947144,-1.40736,200,OK
51.398708,-0.018048,BR3 3LZ,Bromley,London,51.398708,-0.018048,200,OK
50.197822,-5.401844,TR27 4PL,Cornwall,South West,50.197822,-5.401844,200,OK
52.614922,1.456584,NR13 4HZ,Broadland,East of England,52.614961,1.456742,200,OK
53.871407,-1.44805,LS14 3BJ,Leeds,Yorkshire and The Humber,53.871407,-1.44805,200,OK
54.995043,-6.548062,BT53 7NP,Causeway Coast and Glens,,54.995043,-6.548062,200,OK
53.40364,-2.848344,L36 5YA,Knowsley,North West,53.40364,-2.848344,200,OK
51.513162,-0.028291,E14 1AD,Tower Hamlets,London,51.513162,-0.028291,200,OK
52.446712,-0.458133,PE8 5PU,North Northamptonshire,East Midlands,52.446712,-0.458133,200,OK
50.812861,-0.506264,BN16 3EX,Arun,South East,50.812861,-0.506264,200,OK
51.703139,-0.047642,EN8 9XQ,Broxbourne,East of England,51.703139,-0.047642,200,OK
57.588403,-2.087116,AB43 6UD,Aberdeenshire,,57.588448,-2.087384,200,OK
51.634828,-1.705571,SN6 7NZ,Swindon,South West,51.634828,-1.705571,200,OK
54.610642,-7.285486,BT79 7RB,Fermanagh and Omagh,,54.610642,-7.285486,200,OK
51.670632,-0.287616,WD6 4BE,Hertsmere,East of England,51.670632,-0.287616,200,OK
53.412712,-2.068232,SK6 4JP,Stockport,North West,53.412712,-2.068232,200,OK
51.657127,-0.20819,EN5 4HL,Barnet,London,51.65713,-0.208165,200,OK
53.006821,-2.288923,ST5 5FH,Newcastle-under-Lyme,West Midlands,53.006794,-2.28858,200,OK
51.605807,0.160909,RM5 2UX,Havering,London,51.605807,0.160909,200,OK
54.921892,-1.386076,SR5 1JL,Sunderland,North East,54.921892,-1.386076,200,OK
51.510477,-0.096643,EC4V 3PA,City of London,London,51.510585,-0.096682,200,OK
57.67714,-2.651546,,,,,,200,OK
51.492613,-0.179614,SW7 5AT,Kensington and Chelsea,London,51.492613,-0.179614,200,OK
53.551738,-2.395865,BL4 7PH,Bolton,North West,53.551738,-2.395865,200,OK
54.851531,-1.367427,SR7 0PP,County Durham,North East,54.851531,-1.367427,200,OK
55.951,-3.408067,EH29 9DU,City of Edinburgh,,55.951,-3.408067,200,OK
51.833865,0.188807,CM22 7RH,Uttlesford,East of England,51.833865,0.188807,200,OK
50.915925,-4.48796,EX23 9PL,Cornwall,South West,50.915925,-4.48796,200,OK
55.940701,-3.040273,EH21 7HF,East Lothian,,55.940701,-3.040273,200,OK
52.616235,-1.124677,LE2 1XQ,Leicester,East Midlands,52.616235,-1.124677,200,OK
53.629274,-0.259363,DN40 3BS,North Lincolnshire,Yorkshire and The Humber,53.629274,-0.259363,200,OK
51.273712,-0.378311,KT23 4EY,Mole Valley,South East,51.273712,-0.378311,200,OK
52.206397,-2.245139,WR2 6EN,Worcester,West Midlands,52.206397,-2.245139,200,OK
52.907617,-2.903077,SY12 0BN,Shropshire,West Midlands,52.907622,-2.903105,200,OK
53.949992,-1.102811,YO24 1DW,York,Yorkshire and The Humber,53.949992,-1.102811,200,OK
52.313587,1.661819,IP18 6UB,East Suffolk,East of England,52.313587,1.661819,200,OK
51.639497,0.056096,IG10 3NP,Epping Forest,East of England,51.639497,0.056096,200,OK
52.69701,-1.400912,LE67 6DF,North West Leicestershire,East Midlands,52.69701,-1.400912,200,OK
52.984822,-1.141661,NG5 3FU,Nottingham,East Midlands,52.984822,-1.141661,200,OK
54.125284,-1.201098,YO61 3HJ,North Yorkshire,Yorkshire and The Humber,54.125285,-1.201159,200,OK
51.998482,-0.367144,SG5 3NY,Central Bedfordshire,East of England,51.998375,-0.367191,200,OK
51.590806,-0.080005,N17 6EE,Haringey,London,51.590806,-0.080005,200,OK
51.404578,-1.307089,RG14 2FS,West Berkshire,South East,51.404608,-1.307644,200,OK
52.505925,-1.960835,B66 2EA,Birmingham,West Midlands,52.505925,-1.960835,200,OK
51.90752,-2.07416,GL50 4LJ,Cheltenham,South West,51.90752,-2.07416,200,OK
52.511019,-3.315865,SY16 1BA,Powys,,52.511019,-3.315865,200,OK
50.732476,-1.953288,BH12 3LJ,"Bournemouth, Christchurch and Poole",South West,50.732476,-1.953288,200,OK
52.874022,-1.632227,DE65 5GT,South Derbyshire,East Midlands,52.874085,-1.632316,200,OK
53.503679,-2.15846,M35 0WN,Oldham,North West,53.503679,-2.15846,200,OK
55.943029,-3.287451,EH12 7UZ,City of Edinburgh,,55.943029,-3.287451,200,OK
53.421923,-2.218857,M20 6FD,Manchester,North West,53.421939,-2.218871,200,OK
51.48509,-0.189175,SW10 9AE,Kensington and Chelsea,London,51.48509,-0.189175,200,OK
51.65129,-0.490908,WD3 4BG,Three Rivers,East of England,51.650588,-0.491524,200,OK
52.427506,-1.452368,CV2 1ST,Coventry,West Midlands,52.427196,-1.453261,200,OK
50.96711,-1.305056,SO50 8ET,Eastleigh,South East,50.967172,-1.304913,200,OK
51.756759,0.149936,CM17 9SX,Epping Forest,East of England,51.756593,0.15016,200,OK
54.598448,-7.306386,BT78 1NE,Fermanagh and Omagh,,54.598448,-7.306386,200,OK
51.663819,-3.316239,CF46 5NB,Merthyr Tydfil,,51.663819,-3.316239,200,OK
54.964665,-1.552373,NE6 3SZ,Newcastle upon Tyne,North East,54.964666,-1.55298,200,OK
53.378221,-3.016145,CH42 3YH,Wirral,North West,53.378298,-3.015605,200,OK
